,WS,EL,CI,TE,WD,HI,TL,IR,HL,TI,RP,index,growLength,flowerTop,stemDiameter,leavesLength,leavesWidth,leavesNum,flowerPosition,fruitsPosition,fruitsNum,measDate,userId,fruitsNum_predict,leavesLength_predict
611,2.317982456140351,0.0,713.3048333333335,9.279583333333333,6.244416666666666,67.83633333333336,-24.0,281.8133673184606,0.0,18.785583333333324,0.0,96,3.8,0.0,0.0,29.0,27.2,16.0,3.0,3.56,9.0,2020-03-16 00:00:00,PF_0006043,12.122656102884047,27.645562146680682
612,2.641386861313868,0.0,692.1512258064513,12.496322580645161,5.2100645161290355,66.36987096774196,-24.0,281.8133673184606,0.0,19.010451612903218,0.0,10,0.0,0.0,0.0,19.0,20.0,12.0,4.0,4.76,13.0,2020-03-23 00:00:00,PF_0006043,13.410582181707182,23.11276088392328
613,2.641386861313868,0.0,692.1512258064513,12.496322580645161,5.2100645161290355,66.36987096774196,-24.0,281.8133673184606,0.0,19.010451612903218,0.0,54,1.0,7.0,3.2,20.2,14.5,17.0,7.23,7.61,19.0,2020-03-23 00:00:00,PF_0006043,15.754681512931514,19.80146350939237
614,2.641386861313868,0.0,692.1512258064513,12.496322580645161,5.2100645161290355,66.36987096774196,-24.0,281.8133673184606,0.0,19.010451612903218,0.0,97,2.4,14.0,4.3,23.0,26.0,16.0,6.11,6.64,18.0,2020-03-23 00:00:00,PF_0006043,16.776155534008478,24.905169046877695
615,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,98,1.2,0.0,0.0,25.0,26.2,12.0,4.18,4.29,8.0,2020-03-23 00:00:00,PF_0006043,14.361270287110337,28.11120870534848
616,1.5210447761194037,0.0,697.0560843373497,13.580722891566275,3.878493975903613,73.27234939759035,-24.0,281.8133673184606,0.0,18.538433734939748,0.08036144578313252,11,1.0,6.7,3.4,16.4,12.0,20.0,6.14,6.0,14.0,2020-03-30 00:00:00,PF_0006043,12.290201213818857,18.13957162365586
617,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,12,2.6,0.0,2.8,23.0,22.0,18.0,5.0,5.0,8.0,2020-03-30 00:00:00,PF_0006043,19.091467479375392,26.473117645275188
618,2.155688311688312,0.0,699.7535827664392,12.02920634920634,4.9902947845805,69.36712018140595,-24.0,281.8133673184606,0.0,18.771587301587306,0.03024943310657597,42,1.0,0.0,3.5,12.0,10.0,13.0,5.0,5.0,8.0,2020-03-30 00:00:00,PF_0006043,11.088178515928513,17.68680639943927
619,1.5210447761194037,0.0,697.0560843373497,13.580722891566275,3.878493975903613,73.27234939759035,-24.0,281.8133673184606,0.0,18.538433734939748,0.08036144578313252,55,1.4,4.3,2.8,20.0,13.7,21.0,6.33,6.0,10.0,2020-03-30 00:00:00,PF_0006043,11.056477909345556,19.775464300241374
620,1.7946153846153845,0.0,686.9501190476193,13.436428571428573,4.773630952380951,64.59999999999998,-24.0,281.8133673184606,0.0,19.116130952380946,0.022142857142857138,13,1.6,7.6,3.3,20.5,18.0,18.0,6.2,6.0,8.0,2020-04-06 00:00:00,PF_0006043,10.876369241869243,22.984773532765367
621,1.7946153846153845,0.0,686.9501190476193,13.436428571428573,4.773630952380951,64.59999999999998,-24.0,281.8133673184606,0.0,19.116130952380946,0.022142857142857138,56,2.0,14.6,4.3,20.4,15.2,20.0,7.6,7.0,8.0,2020-04-06 00:00:00,PF_0006043,13.046641969141968,20.300013113328937
622,2.057897727272727,0.0,696.2215927750404,12.417405582922814,4.930525451559936,68.0520525451561,-24.0,281.8133673184606,0.0,18.86663382594417,0.02801313628899836,66,2.1,0.0,3.2,14.0,11.0,14.0,6.0,6.33,9.0,2020-04-06 00:00:00,PF_0006043,9.522008602508603,18.74518607858915
623,1.8713012048192756,0.0,713.023787409701,11.245737874096992,5.051971104231173,72.57366357069144,-24.0,281.8133673184606,0.0,18.26183694530444,0.05347781217750256,73,2.1,9.0,3.6,17.0,13.0,18.0,7.5,7.0,12.0,2020-04-06 00:00:00,PF_0006043,13.069396436896437,18.548811187487964
624,1.8583098591549296,0.0,706.1670833333336,13.121190476190476,4.801785714285711,68.72916666666667,-24.0,281.8133673184606,0.0,19.279047619047613,0.10535714285714287,57,2.4,6.7,2.1,14.0,11.0,18.0,6.4,6.0,4.0,2020-04-13 00:00:00,PF_0006043,7.370137043512041,16.451793401220534
625,1.8583098591549296,0.0,706.1670833333336,13.121190476190476,4.801785714285711,68.72916666666667,-24.0,281.8133673184606,0.0,19.279047619047613,0.10535714285714287,74,2.2,5.6,3.1,16.7,10.0,19.0,7.4,7.0,10.0,2020-04-13 00:00:00,PF_0006043,8.164416500166496,15.86857406938902
626,2.015597014925373,0.0,698.3719691119679,12.569575289575276,4.902689832689835,68.19845559845568,-24.0,281.8133673184606,0.0,18.95580437580436,0.044736164736164735,87,1.6,3.4,2.0,17.8,9.7,21.0,7.2,7.0,4.0,2020-04-13 00:00:00,PF_0006043,8.494871196613845,16.05611722142755
627,1.7287112171837713,0.0,696.7231075697208,13.378645418326704,4.487051792828689,68.84962151394419,-24.0,281.8133673184606,0.0,18.979621513944217,0.06924302788844623,99,0.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,7.0,2020-04-13 00:00:00,PF_0006043,7.633314253556903,6.6433689484487175
628,1.8138333333333332,0.0,705.6397817460322,13.482559523809526,4.817936507936508,69.28150793650792,-24.0,281.8133673184606,0.0,19.228055555555546,0.08057539682539684,43,2.0,5.5,3.9,16.4,11.8,21.0,8.6,8.0,4.0,2020-04-20 00:00:00,PF_0006043,9.276581002331003,17.495682850010276
629,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,44,3.0,7.0,3.3,17.0,11.0,20.0,8.8,8.0,12.0,2020-04-20 00:00:00,PF_0006043,21.47650886895143,15.103175547151132
630,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,45,4.0,0.0,0.0,0.0,0.0,14.0,6.0,6.25,7.0,2020-04-20 00:00:00,PF_0006043,8.58001333758221,0.18863063152918613
631,1.7874074074074076,0.0,723.8021428571433,13.890059523809516,4.878392857142857,74.51535714285717,-24.0,281.8133673184606,0.0,19.288988095238093,0.11422619047619048,100,2.7,7.5,2.3,16.0,12.0,19.0,6.6,6.0,9.0,2020-04-20 00:00:00,PF_0006043,10.464274517149516,15.836713626895126
632,2.2843863636363637,0.0,704.8271230158728,13.79569444444444,5.190853174603178,69.28033730158735,-24.0,281.8133673184606,0.0,19.728313492063503,0.07339285714285718,14,1.0,6.5,2.6,18.8,11.0,19.0,8.4,8.0,10.0,2020-04-27 00:00:00,PF_0006043,10.765696331446332,15.619466660174744
633,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,15,3.0,4.0,3.1,16.0,12.0,19.0,8.4,8.0,12.0,2020-04-27 00:00:00,PF_0006043,21.75742156736413,16.099972937453522
634,1.5711273259084098,2.0904182513977,439.6864050191001,10.117420821509183,51.18038845821006,80.08086441489175,24.59534822667175,281.8133673184606,35.83540296456104,18.36132396586097,7.610407685765206,16,4.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,6.0,2020-04-27 00:00:00,PF_0006043,8.324063842632716,0.09973955770994536
635,3.0671779141104283,0.0,684.5121428571427,14.375833333333327,5.892380952380952,64.5964880952381,-24.0,281.8133673184606,0.0,20.616904761904756,0.0005952380952380952,101,2.5,1.4,1.9,20.0,14.0,20.0,7.5,7.0,10.0,2020-04-27 00:00:00,PF_0006043,11.535527888777887,19.899945152718892
636,2.287299270072993,2.0904182513977,683.528988095238,18.803392857142857,4.990595238095237,70.79041666666664,-24.0,281.8133673184606,0.0,21.938214285714288,0.04886904761904761,17,2.7,9.5,2.4,16.0,14.0,21.0,9.0,8.0,11.0,2020-05-04 00:00:00,PF_0006043,11.869306443556447,16.0998328378517
