,id,frtstGrupp,lefstalklt,frtstSetCo,pllnLt,flanGrupp,frtstCo,flanJnt,tcdmt,frmhsFclu,hvstGrupp,hvstJnt,frmYear,frmMonth,grwtLt,fcluHg,frmhsId,lefLt,flwrCo,hvstCo,frmWeek,lefCunt,frtstJnt,lefBt,stemThck
41,81,21.965,0.0,0.0,0.0,23.0175,15.0,0.0,0.0,23.8333333333333,17.1658333333333,0.0,2018,5,11.4833333333333,8.95,81,30.7583333333333,0.0,0.0,20,18.5833333333333,0.0,24.7416666666667,6.46333333333333
42,81,22.4,0.0,0.0,0.0,23.5208333333333,13.25,0.0,0.0,24.25,17.9616666666667,0.0,2018,5,12.6583333333333,7.16666666666667,81,26.3833333333333,0.0,0.0,21,17.0,0.0,19.2083333333333,8.485
43,81,23.3041666666667,0.0,0.0,0.0,23.7916666666667,12.9166666666667,0.0,0.0,24.5833333333333,18.7658333333333,0.0,2018,5,0.0,8.725,81,26.1,0.0,0.0,22,15.25,0.0,19.4916666666667,4.21666666666667
44,81,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,19.2016666666667,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,23,11.0833333333333,0.0,0.0,0.0
45,81,0.0,0.0,0.0,0.0,0.0,6.08333333333333,0.0,0.0,0.0,20.14,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,24,10.0833333333333,0.0,0.0,0.0
46,81,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,21.434,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,25,10.1818181818182,0.0,0.0,0.0
47,81,0.0,0.0,0.0,0.0,0.0,1.55555555555556,0.0,0.0,0.0,22.0016666666667,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,26,6.16666666666667,0.0,0.0,0.0
48,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,81,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0
49,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,81,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0
0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0
2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0
3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0
5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0
7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0
8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,0.0,0.0,9,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0
10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,0.0,0.0,9,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0
11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0
13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0
14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0
15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0
16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0
17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0
19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
21,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0
22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0
24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0
25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0
26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0
27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0
28,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
29,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0
30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0
31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0
32,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0
33,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0
34,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0
35,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0,9,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0
36,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0
37,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
39,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0
40,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,9,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0
41,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0
42,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0
43,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0
44,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0,9,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0
45,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,9,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0
0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,21,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0
1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,21,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0
2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0
4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0
6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,21,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0
7,21,3.0,0.0,0.0,0.0,2.0,18.75,0.0,0.0,3.0,0.0,0.0,2017,11,0.0,24.75,21,0.0,0.0,0.0,45,15.0,0.0,0.0,12.5
8,21,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2017,11,17.5,0.0,21,0.0,0.0,0.0,46,12.75,0.0,0.0,11.75
9,21,7.7,0.0,0.0,0.0,8.825,17.25,0.0,0.0,9.75,1.75,0.0,2017,11,16.0,27.75,21,0.0,0.0,0.0,47,12.5,0.0,0.0,11.95
10,21,8.65,0.0,0.0,0.0,9.3,19.25,0.0,0.0,10.0,2.1875,0.0,2017,11,16.5,22.25,21,0.0,0.0,0.0,48,14.5,0.0,0.0,11.225
11,21,9.2,0.0,0.0,0.0,9.825,18.0,0.0,0.0,10.75,2.75,0.0,2017,12,16.5,32.0,21,0.0,0.0,0.0,49,12.75,0.0,0.0,11.775
12,21,9.9,0.0,0.0,0.0,10.5,18.5,0.0,0.0,11.5,3.5625,0.0,2017,12,12.0,24.0,21,0.0,0.0,0.0,50,14.25,0.0,0.0,11.525
13,21,10.125,0.0,0.0,0.0,10.975,18.25,0.0,0.0,11.75,3.55,0.0,2017,12,11.0,17.75,21,0.0,0.0,0.0,51,14.0,0.0,0.0,10.025
14,21,10.325,0.0,0.0,0.0,11.5,17.0,0.0,0.0,12.5,4.375,0.0,2017,12,15.625,28.0,21,0.0,0.0,0.0,52,12.75,0.0,0.0,11.225
15,21,11.5,0.0,0.0,0.0,12.225,19.0,0.0,0.0,13.0,5.1625,0.0,2018,1,14.75,24.25,21,0.0,0.0,0.0,1,12.75,0.0,0.0,11.475
16,21,12.025,0.0,0.0,0.0,12.725,18.75,0.0,0.0,13.5,5.625,0.0,2018,1,18.0,28.5,21,0.0,0.0,0.0,2,12.0,0.0,0.0,10.975
17,21,12.5,0.0,0.0,0.0,13.05,18.5,0.0,0.0,13.75,6.125,0.0,2018,1,10.5,26.75,21,0.0,0.0,0.0,3,9.75,0.0,0.0,12.45
18,21,12.8,0.0,0.0,0.0,13.8,18.5,0.0,0.0,14.5,6.65,0.0,2018,1,16.0,25.25,21,0.0,0.0,0.0,4,11.75,0.0,0.0,12.875
19,21,12.825,0.0,0.0,0.0,14.075,19.0,0.0,0.0,14.75,6.825,0.0,2018,1,18.25,30.5,21,0.0,0.0,0.0,5,10.0,0.0,0.0,13.375
20,21,14.125,0.0,0.0,0.0,15.125,19.25,0.0,0.0,15.5,7.225,0.0,2018,2,17.0,29.5,21,0.0,0.0,0.0,6,13.0,0.0,0.0,13.65
21,21,14.875,0.0,0.0,0.0,16.1875,18.25,0.0,0.0,17.0,8.05,0.0,2018,2,18.25,30.0,21,0.0,0.0,0.0,7,11.5,0.0,0.0,12.9
22,21,14.9166666666667,0.0,0.0,0.0,16.6666666666667,20.0,0.0,0.0,17.6666666666667,9.025,0.0,2018,2,21.0,28.5,21,40.0,0.0,0.0,8,12.25,0.0,43.0,12.45
23,21,16.3333333333333,0.0,0.0,0.0,17.0833333333333,19.25,0.0,0.0,17.75,10.075,0.0,2018,2,19.5,23.25,21,37.75,0.0,0.0,9,14.75,0.0,41.25,12.4
24,21,16.9166666666667,0.0,0.0,0.0,17.9166666666667,21.5,0.0,0.0,18.5,10.4,0.0,2018,3,20.25,24.0,21,42.5,0.0,0.0,10,14.5,0.0,49.0,11.55
25,21,17.5833333333333,0.0,0.0,0.0,18.25,23.25,0.0,0.0,19.0,11.15,0.0,2018,3,19.25,28.25,21,42.75,0.0,0.0,11,16.0,0.0,50.5,11.8
26,21,18.25,0.0,0.0,0.0,19.3333333333333,22.25,0.0,0.0,20.0,12.225,0.0,2018,3,12.75,18.75,21,43.0,0.0,0.0,12,15.75,0.0,48.0,10.925
27,21,19.25,0.0,0.0,0.0,19.8333333333333,20.75,0.0,0.0,20.75,13.225,0.0,2018,3,19.25,25.75,21,42.25,0.0,0.0,13,14.5,0.0,45.5,11.5
28,21,19.6666666666667,0.0,0.0,0.0,20.25,22.0,0.0,0.0,20.75,13.275,0.0,2018,4,17.5,26.25,21,39.0,0.0,0.0,14,16.5,0.0,41.0,11.675
29,21,20.6666666666667,0.0,0.0,0.0,21.75,22.75,0.0,0.0,22.5,14.125,0.0,2018,4,17.5,22.5,21,40.25,0.0,0.0,15,15.25,0.0,42.5,10.8
30,21,21.5833333333333,0.0,0.0,0.0,22.5833333333333,22.0,0.0,0.0,23.5,15.4,0.0,2018,4,14.5,19.5,21,37.25,0.0,0.0,16,14.0,0.0,39.5,9.525
31,21,22.6666666666667,0.0,0.0,0.0,23.4166666666667,23.25,0.0,0.0,24.25,16.075,0.0,2018,4,15.75,20.0,21,36.25,0.0,0.0,17,14.25,0.0,42.25,8.7
32,21,23.5833333333333,0.0,0.0,0.0,24.0,21.25,0.0,0.0,25.0,17.3,0.0,2018,5,14.5,21.5,21,35.75,0.0,0.0,18,16.5,0.0,33.0,10.2
33,21,23.9166666666667,0.0,0.0,0.0,25.0,18.25,0.0,0.0,26.0,18.4,0.0,2018,5,14.5,15.5,21,37.5,0.0,0.0,19,14.75,0.0,35.0,8.025
34,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0,21,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
35,21,24.9444444444444,0.0,0.0,0.0,25.2777777777778,15.125,0.0,0.0,26.1666666666667,20.3375,0.0,2018,5,12.375,20.0,21,34.375,0.0,0.0,21,10.25,0.0,31.5,6.9125
36,21,25.6666666666667,0.0,0.0,0.0,25.6666666666667,14.5,0.0,0.0,26.5,21.55,0.0,2018,5,8.25,0.0,21,32.5,0.0,0.0,22,8.5,0.0,31.75,7.5
37,21,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,22.8,0.0,2018,6,0.0,0.0,21,0.0,0.0,0.0,23,11.25,0.0,0.0,0.0
38,21,26.75,0.0,0.0,0.0,26.75,9.5,0.0,0.0,27.75,23.825,0.0,2018,6,0.0,0.0,21,0.0,0.0,0.0,24,10.5,0.0,0.0,0.0
39,21,26.75,0.0,0.0,0.0,26.75,7.0,0.0,0.0,27.75,25.15,0.0,2018,6,0.0,0.0,21,0.0,0.0,0.0,25,8.25,0.0,0.0,0.0
