weeks,fruitsNum,fruitsNumPredict,onlyEnv
"(2020, 3)",14.0,32.08533645765996,0
"(2020, 3)",14.0,32.08533645765996,0
"(2020, 3)",14.0,32.08533645765996,0
"(2020, 3)",14.0,32.08533645765996,0
"(2020, 3)",14.0,32.08533645765996,0
"(2020, 3)",14.0,31.669550160623675,0
"(2020, 3)",14.0,31.669550160623675,0
"(2020, 3)",14.0,31.970615900439427,0
"(2020, 3)",14.0,31.970615900439427,0
"(2020, 3)",14.0,29.420813244761785,0
"(2020, 3)",14.0,29.420813244761785,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,29.781591022539565,0
"(2020, 3)",14.0,27.53427553247408,0
"(2020, 3)",14.0,27.53427553247408,0
"(2020, 3)",14.0,27.53427553247408,0
"(2020, 3)",14.0,27.53427553247408,0
"(2020, 3)",14.0,27.53427553247408,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.52504934199788,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,27.824493786442325,0
"(2020, 3)",14.0,28.26982802165156,0
"(2020, 3)",14.0,28.26982802165156,0
"(2020, 3)",14.0,28.26982802165156,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.178550243873783,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,29.240918084366623,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.833083849157386,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.78001242058596,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.82358384915739,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.90426729071583,0
"(2020, 3)",14.0,28.79021967166821,0
"(2020, 3)",14.0,28.79021967166821,0
"(2020, 3)",14.0,28.79021967166821,0
"(2020, 3)",14.0,28.79021967166821,0
"(2020, 3)",14.0,28.79021967166821,0
"(2020, 3)",14.0,28.71903623010977,0
"(2020, 3)",14.0,28.71903623010977,0
"(2020, 3)",14.0,28.71903623010977,0
"(2020, 3)",14.0,29.023392290715822,0
"(2020, 3)",14.0,29.023392290715822,0
"(2020, 3)",14.0,29.023392290715822,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.72394784627138,0
"(2020, 3)",14.0,28.973943878017412,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,29.028043986242523,0
"(2020, 3)",14.0,28.667266208464742,0
"(2020, 3)",14.0,28.667266208464742,0
"(2020, 3)",14.0,28.667266208464742,0
"(2020, 3)",14.0,28.667266208464742,0
"(2020, 3)",14.0,28.667266208464742,0
"(2020, 3)",14.0,29.491125335448878,0
"(2020, 3)",14.0,29.491125335448878,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,31.92326289233641,0
"(2020, 3)",14.0,32.09126289233641,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.07058126840479,0
"(2020, 3)",14.0,32.06724793507145,0
"(2020, 3)",14.0,32.06724793507145,0
"(2020, 3)",14.0,32.06724793507145,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.303812953386476,0
"(2020, 3)",14.0,29.364939937513455,0
"(2020, 3)",14.0,29.364939937513455,0
"(2020, 3)",14.0,29.364939937513455,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,29.365820889894405,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.156819169392683,0
"(2020, 3)",14.0,28.387425229998744,0
"(2020, 3)",14.0,28.387425229998744,0
"(2020, 3)",14.0,28.387425229998744,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.086633563332075,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,29.02234784904636,0
"(2020, 3)",14.0,28.820681182379694,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.494181182379695,0
"(2020, 3)",14.0,28.634002610951125,0
"(2020, 3)",14.0,28.634002610951125,0
"(2020, 3)",14.0,28.634002610951125,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.243794277617795,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,28.70983973216325,0
"(2020, 3)",14.0,29.37783973216325,0
"(2020, 3)",14.0,29.37783973216325,0
"(2020, 3)",14.0,29.37783973216325,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.156028224226745,0
"(2020, 3)",14.0,29.513718700417222,0
"(2020, 3)",14.0,29.513718700417222,0
"(2020, 3)",14.0,29.513718700417222,0
"(2020, 3)",14.0,29.3996710813696,0
"(2020, 3)",14.0,29.3996710813696,0
"(2020, 3)",14.0,29.3996710813696,0
"(2020, 3)",14.0,28.96775441470293,0
"(2020, 3)",14.0,28.96775441470293,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.97093623288475,0
"(2020, 3)",14.0,28.93531123288475,0
"(2020, 3)",14.0,28.93531123288475,0
"(2020, 3)",14.0,28.93531123288475,0
"(2020, 3)",14.0,28.93531123288475,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.221739804313323,0
"(2020, 3)",14.0,29.18409557354409,0
"(2020, 3)",14.0,29.18409557354409,0
"(2020, 3)",14.0,29.18409557354409,0
"(2020, 3)",14.0,29.18409557354409,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.57816150761003,0
"(2020, 3)",14.0,29.84912304607157,0
"(2020, 3)",14.0,29.84912304607157,0
"(2020, 3)",14.0,29.84912304607157,0
"(2020, 3)",14.0,29.84912304607157,0
"(2020, 3)",14.0,29.84912304607157,0
"(2020, 3)",14.0,29.941265903214425,0
"(2020, 3)",14.0,29.941265903214425,0
"(2020, 3)",14.0,29.941265903214425,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.37318256988109,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.5184682841668,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,30.378968284166803,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.850468284166805,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.636182569881093,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,29.749198442896965,0
"(2020, 3)",14.0,30.20575399845252,0
"(2020, 3)",14.0,30.20575399845252,0
"(2020, 3)",14.0,30.204390362088883,0
"(2020, 3)",14.0,30.204390362088883,0
"(2020, 3)",14.0,30.204390362088883,0
"(2020, 3)",14.0,29.933428823627345,0
"(2020, 3)",14.0,29.933428823627345,0
"(2020, 3)",14.0,29.933428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,29.988428823627345,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.18342124786977,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.184784884233405,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.246895995344516,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.126789934738454,0
"(2020, 3)",14.0,30.12542629837482,0
"(2020, 3)",14.0,30.12542629837482,0
"(2020, 3)",14.0,30.12542629837482,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.241370742819264,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.550207739156257,0
"(2020, 3)",14.0,30.608313799762318,0
"(2020, 3)",14.0,30.608313799762318,0
"(2020, 3)",14.0,30.609677436125953,0
"(2020, 3)",14.0,30.609677436125953,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.214736959935475,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.149736959935478,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.28773695993548,0
"(2020, 3)",14.0,31.27546423266275,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.217358172056688,0
"(2020, 3)",14.0,31.17680261650113,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.093231187929703,0
"(2020, 3)",14.0,31.09785939305791,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.15125225020077,0
"(2020, 3)",14.0,31.026668916867433,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.853276059724575,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,30.918276059724576,0
"(2020, 3)",14.0,31.318881579205097,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
"(2020, 3)",14.0,31.69899269031621,0
