,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20150906,PFS_0000003_01,080300,81,699,36297,1,10000002,생장길이,21.0,cm
1,20150906,PFS_0000003_01,080300,81,699,36298,1,10000008,화방높이,21.0,cm
2,20150906,PFS_0000003_01,080300,81,699,36299,1,10000007,줄기직경,14.0,mm
3,20150906,PFS_0000003_01,080300,81,699,36300,1,10000004,엽장,45.0,cm
4,20150906,PFS_0000003_01,080300,81,699,36301,1,10000005,엽폭,43.0,cm
5,20150906,PFS_0000003_01,080300,81,699,36302,1,10000003,엽수,22.0,개
6,20150906,PFS_0000003_01,080300,81,699,36303,1,10000014,개화군,0.0,점
7,20150906,PFS_0000003_01,080300,81,699,36304,1,10000015,착과군,0.0,점
8,20150906,PFS_0000003_01,080300,81,699,36305,1,10000012,열매수,0.0,개
9,20150906,PFS_0000003_01,080300,81,699,36306,1,10000016,수확군,0.0,점
10,20150906,PFS_0000003_01,080300,81,699,36307,1,10000019,PED,4758.0,
11,20150906,PFS_0000003_01,080300,81,699,36308,1,10000020,수광량,6291.0,
12,20150906,PFS_0000003_01,080300,81,699,36309,1,10000017,평균 과중,180.0,g
13,20150906,PFS_0000003_01,080300,81,699,36310,2,10000002,생장길이,21.0,cm
14,20150906,PFS_0000003_01,080300,81,699,36311,2,10000008,화방높이,21.0,cm
15,20150906,PFS_0000003_01,080300,81,699,36312,2,10000007,줄기직경,14.0,mm
16,20150906,PFS_0000003_01,080300,81,699,36313,2,10000004,엽장,45.0,cm
17,20150906,PFS_0000003_01,080300,81,699,36314,2,10000005,엽폭,43.0,cm
18,20150906,PFS_0000003_01,080300,81,699,36315,2,10000003,엽수,22.0,개
19,20150906,PFS_0000003_01,080300,81,699,36316,2,10000014,개화군,0.0,점
20,20150906,PFS_0000003_01,080300,81,699,36317,2,10000015,착과군,0.0,점
21,20150906,PFS_0000003_01,080300,81,699,36318,2,10000012,열매수,0.0,개
22,20150906,PFS_0000003_01,080300,81,699,36319,2,10000016,수확군,0.0,점
23,20150906,PFS_0000003_01,080300,81,699,36320,2,10000019,PED,4758.0,
24,20150906,PFS_0000003_01,080300,81,699,36321,2,10000020,수광량,6291.0,
25,20150906,PFS_0000003_01,080300,81,699,36322,2,10000017,평균 과중,180.0,g
26,20150906,PFS_0000003_01,080300,81,699,36323,3,10000002,생장길이,21.0,cm
27,20150906,PFS_0000003_01,080300,81,699,36324,3,10000008,화방높이,21.0,cm
28,20150906,PFS_0000003_01,080300,81,699,36325,3,10000007,줄기직경,14.0,mm
29,20150906,PFS_0000003_01,080300,81,699,36326,3,10000004,엽장,45.0,cm
30,20150906,PFS_0000003_01,080300,81,699,36327,3,10000005,엽폭,43.0,cm
31,20150906,PFS_0000003_01,080300,81,699,36328,3,10000003,엽수,22.0,개
32,20150906,PFS_0000003_01,080300,81,699,36329,3,10000014,개화군,0.0,점
33,20150906,PFS_0000003_01,080300,81,699,36330,3,10000015,착과군,0.0,점
34,20150906,PFS_0000003_01,080300,81,699,36331,3,10000012,열매수,0.0,개
35,20150906,PFS_0000003_01,080300,81,699,36332,3,10000016,수확군,0.0,점
36,20150906,PFS_0000003_01,080300,81,699,36333,3,10000019,PED,4758.0,
37,20150906,PFS_0000003_01,080300,81,699,36334,3,10000020,수광량,6291.0,
38,20150906,PFS_0000003_01,080300,81,699,36335,3,10000017,평균 과중,180.0,g
39,20150906,PFS_0000003_01,080300,81,699,36336,4,10000002,생장길이,21.0,cm
40,20150906,PFS_0000003_01,080300,81,699,36337,4,10000008,화방높이,21.0,cm
41,20150906,PFS_0000003_01,080300,81,699,36338,4,10000007,줄기직경,14.0,mm
42,20150906,PFS_0000003_01,080300,81,699,36339,4,10000004,엽장,45.0,cm
43,20150906,PFS_0000003_01,080300,81,699,36340,4,10000005,엽폭,43.0,cm
44,20150906,PFS_0000003_01,080300,81,699,36341,4,10000003,엽수,22.0,개
45,20150906,PFS_0000003_01,080300,81,699,36342,4,10000014,개화군,0.0,점
46,20150906,PFS_0000003_01,080300,81,699,36343,4,10000015,착과군,0.0,점
47,20150906,PFS_0000003_01,080300,81,699,36344,4,10000012,열매수,0.0,개
48,20150906,PFS_0000003_01,080300,81,699,36345,4,10000016,수확군,0.0,점
49,20150906,PFS_0000003_01,080300,81,699,36346,4,10000019,PED,4758.0,
50,20150906,PFS_0000003_01,080300,81,699,36347,4,10000020,수광량,6291.0,
51,20150906,PFS_0000003_01,080300,81,699,36348,4,10000017,평균 과중,180.0,g
52,20150913,PFS_0000003_01,080300,81,700,36349,1,10000002,생장길이,21.0,cm
53,20150913,PFS_0000003_01,080300,81,700,36350,1,10000008,화방높이,21.0,cm
54,20150913,PFS_0000003_01,080300,81,700,36351,1,10000007,줄기직경,14.0,mm
55,20150913,PFS_0000003_01,080300,81,700,36352,1,10000004,엽장,45.0,cm
56,20150913,PFS_0000003_01,080300,81,700,36353,1,10000005,엽폭,43.0,cm
57,20150913,PFS_0000003_01,080300,81,700,36354,1,10000003,엽수,22.0,개
58,20150913,PFS_0000003_01,080300,81,700,36355,1,10000014,개화군,3.0,점
59,20150913,PFS_0000003_01,080300,81,700,36356,1,10000015,착과군,3.0,점
60,20150913,PFS_0000003_01,080300,81,700,36357,1,10000012,열매수,3.0,개
61,20150913,PFS_0000003_01,080300,81,700,36358,1,10000016,수확군,0.0,점
62,20150913,PFS_0000003_01,080300,81,700,36359,1,10000019,PED,6192.0,
63,20150913,PFS_0000003_01,080300,81,700,36360,1,10000020,수광량,4986.0,
64,20150913,PFS_0000003_01,080300,81,700,36361,1,10000017,평균 과중,180.0,g
65,20150913,PFS_0000003_01,080300,81,700,36362,2,10000002,생장길이,21.0,cm
66,20150913,PFS_0000003_01,080300,81,700,36363,2,10000008,화방높이,21.0,cm
67,20150913,PFS_0000003_01,080300,81,700,36364,2,10000007,줄기직경,14.0,mm
68,20150913,PFS_0000003_01,080300,81,700,36365,2,10000004,엽장,45.0,cm
69,20150913,PFS_0000003_01,080300,81,700,36366,2,10000005,엽폭,43.0,cm
