,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20151115,PF_0000034_01,080300,34,250,12949,1,10000002,생장길이,12.0,cm
1,20151115,PF_0000034_01,080300,34,250,12950,1,10000008,화방높이,15.0,cm
2,20151115,PF_0000034_01,080300,34,250,12951,1,10000007,줄기직경,10.15,mm
3,20151115,PF_0000034_01,080300,34,250,12952,1,10000004,엽장,52.0,cm
4,20151115,PF_0000034_01,080300,34,250,12953,1,10000005,엽폭,30.0,cm
5,20151115,PF_0000034_01,080300,34,250,12954,1,10000003,엽수,14.0,개
6,20151115,PF_0000034_01,080300,34,250,12955,1,10000014,개화군,1.34,점
7,20151115,PF_0000034_01,080300,34,250,12956,1,10000015,착과군,1.01,점
8,20151115,PF_0000034_01,080300,34,250,12957,1,10000012,열매수,14.0,개
9,20151115,PF_0000034_01,080300,34,250,12958,1,10000016,수확군,0.0,점
10,20151115,PF_0000034_01,080300,34,250,12959,1,10000019,PED,0.0,
11,20151115,PF_0000034_01,080300,34,250,12960,1,10000020,수광량,0.0,
12,20151115,PF_0000034_01,080300,34,250,12961,1,10000017,평균 과중,0.0,g
13,20151115,PF_0000034_01,080300,34,250,12962,2,10000002,생장길이,8.5,cm
14,20151115,PF_0000034_01,080300,34,250,12963,2,10000008,화방높이,27.0,cm
15,20151115,PF_0000034_01,080300,34,250,12964,2,10000007,줄기직경,12.56,mm
16,20151115,PF_0000034_01,080300,34,250,12965,2,10000004,엽장,46.0,cm
17,20151115,PF_0000034_01,080300,34,250,12966,2,10000005,엽폭,36.0,cm
18,20151115,PF_0000034_01,080300,34,250,12967,2,10000003,엽수,9.0,개
19,20151115,PF_0000034_01,080300,34,250,12968,2,10000014,개화군,1.64,점
20,20151115,PF_0000034_01,080300,34,250,12969,2,10000015,착과군,0.15,점
21,20151115,PF_0000034_01,080300,34,250,12970,2,10000012,열매수,11.0,개
22,20151115,PF_0000034_01,080300,34,250,12971,2,10000016,수확군,0.0,점
23,20151115,PF_0000034_01,080300,34,250,12972,2,10000019,PED,0.0,
24,20151115,PF_0000034_01,080300,34,250,12973,2,10000020,수광량,0.0,
25,20151115,PF_0000034_01,080300,34,250,12974,2,10000017,평균 과중,0.0,g
26,20151115,PF_0000034_01,080300,34,250,12975,3,10000002,생장길이,12.0,cm
27,20151115,PF_0000034_01,080300,34,250,12976,3,10000008,화방높이,18.4,cm
28,20151115,PF_0000034_01,080300,34,250,12977,3,10000007,줄기직경,11.54,mm
29,20151115,PF_0000034_01,080300,34,250,12978,3,10000004,엽장,39.15,cm
30,20151115,PF_0000034_01,080300,34,250,12979,3,10000005,엽폭,50.0,cm
31,20151115,PF_0000034_01,080300,34,250,12980,3,10000003,엽수,12.0,개
32,20151115,PF_0000034_01,080300,34,250,12981,3,10000014,개화군,2.0,점
33,20151115,PF_0000034_01,080300,34,250,12982,3,10000015,착과군,0.94,점
34,20151115,PF_0000034_01,080300,34,250,12983,3,10000012,열매수,14.0,개
35,20151115,PF_0000034_01,080300,34,250,12984,3,10000016,수확군,0.0,점
36,20151115,PF_0000034_01,080300,34,250,12985,3,10000019,PED,0.0,
37,20151115,PF_0000034_01,080300,34,250,12986,3,10000020,수광량,0.0,
38,20151115,PF_0000034_01,080300,34,250,12987,3,10000017,평균 과중,0.0,g
39,20151115,PF_0000034_01,080300,34,250,12988,4,10000002,생장길이,9.0,cm
40,20151115,PF_0000034_01,080300,34,250,12989,4,10000008,화방높이,18.4,cm
41,20151115,PF_0000034_01,080300,34,250,12990,4,10000007,줄기직경,12.13,mm
42,20151115,PF_0000034_01,080300,34,250,12991,4,10000004,엽장,48.0,cm
43,20151115,PF_0000034_01,080300,34,250,12992,4,10000005,엽폭,33.0,cm
44,20151115,PF_0000034_01,080300,34,250,12993,4,10000003,엽수,14.0,개
45,20151115,PF_0000034_01,080300,34,250,12994,4,10000014,개화군,2.41,점
46,20151115,PF_0000034_01,080300,34,250,12995,4,10000015,착과군,0.84,점
47,20151115,PF_0000034_01,080300,34,250,12996,4,10000012,열매수,14.0,개
48,20151115,PF_0000034_01,080300,34,250,12997,4,10000016,수확군,0.0,점
49,20151115,PF_0000034_01,080300,34,250,12998,4,10000019,PED,0.0,
50,20151115,PF_0000034_01,080300,34,250,12999,4,10000020,수광량,0.0,
51,20151115,PF_0000034_01,080300,34,250,13000,4,10000017,평균 과중,0.0,g
52,20151122,PF_0000034_01,080300,34,210,10869,1,10000002,생장길이,9.5,cm
53,20151122,PF_0000034_01,080300,34,210,10870,1,10000008,화방높이,17.8,cm
54,20151122,PF_0000034_01,080300,34,210,10871,1,10000007,줄기직경,11.09,mm
55,20151122,PF_0000034_01,080300,34,210,10872,1,10000004,엽장,42.0,cm
56,20151122,PF_0000034_01,080300,34,210,10873,1,10000005,엽폭,33.0,cm
57,20151122,PF_0000034_01,080300,34,210,10874,1,10000003,엽수,15.0,개
58,20151122,PF_0000034_01,080300,34,210,10875,1,10000014,개화군,2.3,점
