,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160214,sk0065_01,080300,51,162,8373,1,10000002,생장길이,0.0,cm
1,20160214,sk0065_01,080300,51,162,8374,1,10000008,화방높이,4.0,cm
2,20160214,sk0065_01,080300,51,162,8375,1,10000007,줄기직경,4.39,mm
3,20160214,sk0065_01,080300,51,162,8376,1,10000004,엽장,17.0,cm
4,20160214,sk0065_01,080300,51,162,8377,1,10000005,엽폭,13.0,cm
5,20160214,sk0065_01,080300,51,162,8378,1,10000003,엽수,12.0,개
6,20160214,sk0065_01,080300,51,162,8379,1,10000014,개화군,0.75,점
7,20160214,sk0065_01,080300,51,162,8380,1,10000015,착과군,0.0,점
8,20160214,sk0065_01,080300,51,162,8381,1,10000012,열매수,0.0,개
9,20160214,sk0065_01,080300,51,162,8382,1,10000016,수확군,0.0,점
10,20160214,sk0065_01,080300,51,162,8383,1,10000019,PED,0.0,
11,20160214,sk0065_01,080300,51,162,8384,1,10000020,수광량,0.0,
12,20160214,sk0065_01,080300,51,162,8385,1,10000017,평균 과중,0.0,g
13,20160214,sk0065_01,080300,51,162,8386,2,10000002,생장길이,0.0,cm
14,20160214,sk0065_01,080300,51,162,8387,2,10000008,화방높이,3.0,cm
15,20160214,sk0065_01,080300,51,162,8388,2,10000007,줄기직경,4.65,mm
16,20160214,sk0065_01,080300,51,162,8389,2,10000004,엽장,17.0,cm
17,20160214,sk0065_01,080300,51,162,8390,2,10000005,엽폭,10.0,cm
18,20160214,sk0065_01,080300,51,162,8391,2,10000003,엽수,11.0,개
19,20160214,sk0065_01,080300,51,162,8392,2,10000014,개화군,0.5,점
20,20160214,sk0065_01,080300,51,162,8393,2,10000015,착과군,0.0,점
21,20160214,sk0065_01,080300,51,162,8394,2,10000012,열매수,0.0,개
22,20160214,sk0065_01,080300,51,162,8395,2,10000016,수확군,0.0,점
23,20160214,sk0065_01,080300,51,162,8396,2,10000019,PED,0.0,
24,20160214,sk0065_01,080300,51,162,8397,2,10000020,수광량,0.0,
25,20160214,sk0065_01,080300,51,162,8398,2,10000017,평균 과중,0.0,g
26,20160214,sk0065_01,080300,51,162,8399,3,10000002,생장길이,0.0,cm
27,20160214,sk0065_01,080300,51,162,8400,3,10000008,화방높이,4.0,cm
28,20160214,sk0065_01,080300,51,162,8401,3,10000007,줄기직경,5.51,mm
29,20160214,sk0065_01,080300,51,162,8402,3,10000004,엽장,15.0,cm
30,20160214,sk0065_01,080300,51,162,8403,3,10000005,엽폭,11.0,cm
31,20160214,sk0065_01,080300,51,162,8404,3,10000003,엽수,12.0,개
32,20160214,sk0065_01,080300,51,162,8405,3,10000014,개화군,0.5,점
33,20160214,sk0065_01,080300,51,162,8406,3,10000015,착과군,0.0,점
34,20160214,sk0065_01,080300,51,162,8407,3,10000012,열매수,0.0,개
35,20160214,sk0065_01,080300,51,162,8408,3,10000016,수확군,0.0,점
36,20160214,sk0065_01,080300,51,162,8409,3,10000019,PED,0.0,
37,20160214,sk0065_01,080300,51,162,8410,3,10000020,수광량,0.0,
38,20160214,sk0065_01,080300,51,162,8411,3,10000017,평균 과중,0.0,g
39,20160214,sk0065_01,080300,51,162,8412,4,10000002,생장길이,0.0,cm
40,20160214,sk0065_01,080300,51,162,8413,4,10000008,화방높이,8.0,cm
41,20160214,sk0065_01,080300,51,162,8414,4,10000007,줄기직경,7.45,mm
42,20160214,sk0065_01,080300,51,162,8415,4,10000004,엽장,19.0,cm
43,20160214,sk0065_01,080300,51,162,8416,4,10000005,엽폭,13.0,cm
44,20160214,sk0065_01,080300,51,162,8417,4,10000003,엽수,10.0,개
45,20160214,sk0065_01,080300,51,162,8418,4,10000014,개화군,0.5,점
46,20160214,sk0065_01,080300,51,162,8419,4,10000015,착과군,0.0,점
47,20160214,sk0065_01,080300,51,162,8420,4,10000012,열매수,0.0,개
48,20160214,sk0065_01,080300,51,162,8421,4,10000016,수확군,0.0,점
49,20160214,sk0065_01,080300,51,162,8422,4,10000019,PED,0.0,
50,20160214,sk0065_01,080300,51,162,8423,4,10000020,수광량,0.0,
51,20160214,sk0065_01,080300,51,162,8424,4,10000017,평균 과중,0.0,g
52,20160221,sk0065_01,080300,51,196,10141,1,10000002,생장길이,12.0,cm
53,20160221,sk0065_01,080300,51,196,10142,1,10000008,화방높이,17.0,cm
54,20160221,sk0065_01,080300,51,196,10143,1,10000007,줄기직경,6.71,mm
55,20160221,sk0065_01,080300,51,196,10144,1,10000004,엽장,22.0,cm
56,20160221,sk0065_01,080300,51,196,10145,1,10000005,엽폭,15.0,cm
57,20160221,sk0065_01,080300,51,196,10146,1,10000003,엽수,18.0,개
58,20160221,sk0065_01,080300,51,196,10147,1,10000014,개화군,1.0,점
59,20160221,sk0065_01,080300,51,196,10148,1,10000015,착과군,0.25,점
60,20160221,sk0065_01,080300,51,196,10149,1,10000012,열매수,1.0,개
61,20160221,sk0065_01,080300,51,196,10150,1,10000016,수확군,0.0,점
62,20160221,sk0065_01,080300,51,196,10151,1,10000019,PED,0.0,
63,20160221,sk0065_01,080300,51,196,10152,1,10000020,수광량,0.0,
64,20160221,sk0065_01,080300,51,196,10153,1,10000017,평균 과중,0.0,g
65,20160221,sk0065_01,080300,51,196,10154,2,10000002,생장길이,7.0,cm
66,20160221,sk0065_01,080300,51,196,10155,2,10000008,화방높이,8.0,cm
67,20160221,sk0065_01,080300,51,196,10156,2,10000007,줄기직경,6.14,mm
68,20160221,sk0065_01,080300,51,196,10157,2,10000004,엽장,21.0,cm
69,20160221,sk0065_01,080300,51,196,10158,2,10000005,엽폭,13.0,cm
70,20160221,sk0065_01,080300,51,196,10159,2,10000003,엽수,14.0,개
71,20160221,sk0065_01,080300,51,196,10160,2,10000014,개화군,0.5,점
72,20160221,sk0065_01,080300,51,196,10161,2,10000015,착과군,0.0,점
73,20160221,sk0065_01,080300,51,196,10162,2,10000012,열매수,0.0,개
74,20160221,sk0065_01,080300,51,196,10163,2,10000016,수확군,0.0,점
75,20160221,sk0065_01,080300,51,196,10164,2,10000019,PED,0.0,
76,20160221,sk0065_01,080300,51,196,10165,2,10000020,수광량,0.0,
77,20160221,sk0065_01,080300,51,196,10166,2,10000017,평균 과중,0.0,g
78,20160221,sk0065_01,080300,51,196,10167,3,10000002,생장길이,7.0,cm
79,20160221,sk0065_01,080300,51,196,10168,3,10000008,화방높이,10.0,cm
80,20160221,sk0065_01,080300,51,196,10169,3,10000007,줄기직경,5.75,mm
81,20160221,sk0065_01,080300,51,196,10170,3,10000004,엽장,19.0,cm
82,20160221,sk0065_01,080300,51,196,10171,3,10000005,엽폭,11.0,cm
83,20160221,sk0065_01,080300,51,196,10172,3,10000003,엽수,14.0,개
84,20160221,sk0065_01,080300,51,196,10173,3,10000014,개화군,0.5,점
85,20160221,sk0065_01,080300,51,196,10174,3,10000015,착과군,0.25,점
86,20160221,sk0065_01,080300,51,196,10175,3,10000012,열매수,1.0,개
87,20160221,sk0065_01,080300,51,196,10176,3,10000016,수확군,0.0,점
88,20160221,sk0065_01,080300,51,196,10177,3,10000019,PED,0.0,
89,20160221,sk0065_01,080300,51,196,10178,3,10000020,수광량,0.0,
90,20160221,sk0065_01,080300,51,196,10179,3,10000017,평균 과중,0.0,g
91,20160221,sk0065_01,080300,51,196,10180,4,10000002,생장길이,1.0,cm
92,20160221,sk0065_01,080300,51,196,10181,4,10000008,화방높이,6.0,cm
93,20160221,sk0065_01,080300,51,196,10182,4,10000007,줄기직경,3.57,mm
94,20160221,sk0065_01,080300,51,196,10183,4,10000004,엽장,21.0,cm
95,20160221,sk0065_01,080300,51,196,10184,4,10000005,엽폭,14.0,cm
96,20160221,sk0065_01,080300,51,196,10185,4,10000003,엽수,15.0,개
97,20160221,sk0065_01,080300,51,196,10186,4,10000014,개화군,0.75,점
98,20160221,sk0065_01,080300,51,196,10187,4,10000015,착과군,0.25,점
99,20160221,sk0065_01,080300,51,196,10188,4,10000012,열매수,1.0,개
100,20160221,sk0065_01,080300,51,196,10189,4,10000016,수확군,0.0,점
101,20160221,sk0065_01,080300,51,196,10190,4,10000019,PED,0.0,
102,20160221,sk0065_01,080300,51,196,10191,4,10000020,수광량,0.0,
103,20160221,sk0065_01,080300,51,196,10192,4,10000017,평균 과중,0.0,g
104,20160228,sk0065_01,080300,51,197,10193,1,10000002,생장길이,5.0,cm
105,20160228,sk0065_01,080300,51,197,10194,1,10000008,화방높이,9.0,cm
106,20160228,sk0065_01,080300,51,197,10195,1,10000007,줄기직경,6.58,mm
107,20160228,sk0065_01,080300,51,197,10196,1,10000004,엽장,26.0,cm
108,20160228,sk0065_01,080300,51,197,10197,1,10000005,엽폭,17.0,cm
109,20160228,sk0065_01,080300,51,197,10198,1,10000003,엽수,23.0,개
110,20160228,sk0065_01,080300,51,197,10199,1,10000014,개화군,1.25,점
111,20160228,sk0065_01,080300,51,197,10200,1,10000015,착과군,0.25,점
112,20160228,sk0065_01,080300,51,197,10201,1,10000012,열매수,1.0,개
113,20160228,sk0065_01,080300,51,197,10202,1,10000016,수확군,0.0,점
114,20160228,sk0065_01,080300,51,197,10203,1,10000019,PED,0.0,
115,20160228,sk0065_01,080300,51,197,10204,1,10000020,수광량,0.0,
116,20160228,sk0065_01,080300,51,197,10205,1,10000017,평균 과중,0.0,g
117,20160228,sk0065_01,080300,51,197,10206,2,10000002,생장길이,6.0,cm
118,20160228,sk0065_01,080300,51,197,10207,2,10000008,화방높이,21.0,cm
119,20160228,sk0065_01,080300,51,197,10208,2,10000007,줄기직경,5.46,mm
120,20160228,sk0065_01,080300,51,197,10209,2,10000004,엽장,20.0,cm
121,20160228,sk0065_01,080300,51,197,10210,2,10000005,엽폭,6.0,cm
122,20160228,sk0065_01,080300,51,197,10211,2,10000003,엽수,17.0,개
123,20160228,sk0065_01,080300,51,197,10212,2,10000014,개화군,1.0,점
124,20160228,sk0065_01,080300,51,197,10213,2,10000015,착과군,0.25,점
125,20160228,sk0065_01,080300,51,197,10214,2,10000012,열매수,1.0,개
126,20160228,sk0065_01,080300,51,197,10215,2,10000016,수확군,0.0,점
127,20160228,sk0065_01,080300,51,197,10216,2,10000019,PED,0.0,
128,20160228,sk0065_01,080300,51,197,10217,2,10000020,수광량,0.0,
129,20160228,sk0065_01,080300,51,197,10218,2,10000017,평균 과중,0.0,g
130,20160228,sk0065_01,080300,51,197,10219,3,10000002,생장길이,3.0,cm
131,20160228,sk0065_01,080300,51,197,10220,3,10000008,화방높이,6.0,cm
132,20160228,sk0065_01,080300,51,197,10221,3,10000007,줄기직경,4.76,mm
133,20160228,sk0065_01,080300,51,197,10222,3,10000004,엽장,19.0,cm
134,20160228,sk0065_01,080300,51,197,10223,3,10000005,엽폭,15.0,cm
135,20160228,sk0065_01,080300,51,197,10224,3,10000003,엽수,23.0,개
136,20160228,sk0065_01,080300,51,197,10225,3,10000014,개화군,1.25,점
137,20160228,sk0065_01,080300,51,197,10226,3,10000015,착과군,0.25,점
138,20160228,sk0065_01,080300,51,197,10227,3,10000012,열매수,1.0,개
139,20160228,sk0065_01,080300,51,197,10228,3,10000016,수확군,0.0,점
140,20160228,sk0065_01,080300,51,197,10229,3,10000019,PED,0.0,
141,20160228,sk0065_01,080300,51,197,10230,3,10000020,수광량,0.0,
142,20160228,sk0065_01,080300,51,197,10231,3,10000017,평균 과중,0.0,g
143,20160228,sk0065_01,080300,51,197,10232,4,10000002,생장길이,8.0,cm
144,20160228,sk0065_01,080300,51,197,10233,4,10000008,화방높이,14.0,cm
145,20160228,sk0065_01,080300,51,197,10234,4,10000007,줄기직경,5.97,mm
146,20160228,sk0065_01,080300,51,197,10235,4,10000004,엽장,23.0,cm
147,20160228,sk0065_01,080300,51,197,10236,4,10000005,엽폭,17.0,cm
148,20160228,sk0065_01,080300,51,197,10237,4,10000003,엽수,23.0,개
149,20160228,sk0065_01,080300,51,197,10238,4,10000014,개화군,0.75,점
150,20160228,sk0065_01,080300,51,197,10239,4,10000015,착과군,0.25,점
151,20160228,sk0065_01,080300,51,197,10240,4,10000012,열매수,1.0,개
152,20160228,sk0065_01,080300,51,197,10241,4,10000016,수확군,0.0,점
153,20160228,sk0065_01,080300,51,197,10242,4,10000019,PED,0.0,
154,20160228,sk0065_01,080300,51,197,10243,4,10000020,수광량,0.0,
155,20160228,sk0065_01,080300,51,197,10244,4,10000017,평균 과중,0.0,g
156,20160306,sk0065_01,080300,51,553,28705,1,10000002,생장길이,18.0,cm
157,20160306,sk0065_01,080300,51,553,28706,1,10000008,화방높이,21.0,cm
158,20160306,sk0065_01,080300,51,553,28707,1,10000007,줄기직경,10.5,mm
159,20160306,sk0065_01,080300,51,553,28708,1,10000004,엽장,26.0,cm
160,20160306,sk0065_01,080300,51,553,28709,1,10000005,엽폭,17.0,cm
161,20160306,sk0065_01,080300,51,553,28710,1,10000003,엽수,18.0,개
162,20160306,sk0065_01,080300,51,553,28711,1,10000014,개화군,2.0,점
163,20160306,sk0065_01,080300,51,553,28712,1,10000015,착과군,0.25,점
164,20160306,sk0065_01,080300,51,553,28713,1,10000012,열매수,1.0,개
165,20160306,sk0065_01,080300,51,553,28714,1,10000016,수확군,0.0,점
166,20160306,sk0065_01,080300,51,553,28715,1,10000019,PED,0.0,
167,20160306,sk0065_01,080300,51,553,28716,1,10000020,수광량,0.0,
168,20160306,sk0065_01,080300,51,553,28717,1,10000017,평균 과중,0.0,g
169,20160306,sk0065_01,080300,51,553,28718,2,10000002,생장길이,13.0,cm
170,20160306,sk0065_01,080300,51,553,28719,2,10000008,화방높이,14.0,cm
171,20160306,sk0065_01,080300,51,553,28720,2,10000007,줄기직경,7.81,mm
172,20160306,sk0065_01,080300,51,553,28721,2,10000004,엽장,25.0,cm
173,20160306,sk0065_01,080300,51,553,28722,2,10000005,엽폭,20.0,cm
174,20160306,sk0065_01,080300,51,553,28723,2,10000003,엽수,14.0,개
175,20160306,sk0065_01,080300,51,553,28724,2,10000014,개화군,1.75,점
176,20160306,sk0065_01,080300,51,553,28725,2,10000015,착과군,0.5,점
177,20160306,sk0065_01,080300,51,553,28726,2,10000012,열매수,2.0,개
178,20160306,sk0065_01,080300,51,553,28727,2,10000016,수확군,0.0,점
179,20160306,sk0065_01,080300,51,553,28728,2,10000019,PED,0.0,
180,20160306,sk0065_01,080300,51,553,28729,2,10000020,수광량,0.0,
181,20160306,sk0065_01,080300,51,553,28730,2,10000017,평균 과중,0.0,g
182,20160306,sk0065_01,080300,51,553,28731,3,10000002,생장길이,12.0,cm
183,20160306,sk0065_01,080300,51,553,28732,3,10000008,화방높이,19.0,cm
184,20160306,sk0065_01,080300,51,553,28733,3,10000007,줄기직경,5.34,mm
185,20160306,sk0065_01,080300,51,553,28734,3,10000004,엽장,25.0,cm
186,20160306,sk0065_01,080300,51,553,28735,3,10000005,엽폭,21.0,cm
187,20160306,sk0065_01,080300,51,553,28736,3,10000003,엽수,15.0,개
188,20160306,sk0065_01,080300,51,553,28737,3,10000014,개화군,2.0,점
189,20160306,sk0065_01,080300,51,553,28738,3,10000015,착과군,0.5,점
190,20160306,sk0065_01,080300,51,553,28739,3,10000012,열매수,2.0,개
191,20160306,sk0065_01,080300,51,553,28740,3,10000016,수확군,0.0,점
192,20160306,sk0065_01,080300,51,553,28741,3,10000019,PED,0.0,
193,20160306,sk0065_01,080300,51,553,28742,3,10000020,수광량,0.0,
194,20160306,sk0065_01,080300,51,553,28743,3,10000017,평균 과중,0.0,g
195,20160306,sk0065_01,080300,51,553,28744,4,10000002,생장길이,10.0,cm
196,20160306,sk0065_01,080300,51,553,28745,4,10000008,화방높이,8.0,cm
197,20160306,sk0065_01,080300,51,553,28746,4,10000007,줄기직경,6.87,mm
198,20160306,sk0065_01,080300,51,553,28747,4,10000004,엽장,27.0,cm
199,20160306,sk0065_01,080300,51,553,28748,4,10000005,엽폭,20.0,cm
200,20160306,sk0065_01,080300,51,553,28749,4,10000003,엽수,15.0,개
201,20160306,sk0065_01,080300,51,553,28750,4,10000014,개화군,1.25,점
202,20160306,sk0065_01,080300,51,553,28751,4,10000015,착과군,0.75,점
203,20160306,sk0065_01,080300,51,553,28752,4,10000012,열매수,3.0,개
204,20160306,sk0065_01,080300,51,553,28753,4,10000016,수확군,0.0,점
205,20160306,sk0065_01,080300,51,553,28754,4,10000019,PED,0.0,
206,20160306,sk0065_01,080300,51,553,28755,4,10000020,수광량,0.0,
207,20160306,sk0065_01,080300,51,553,28756,4,10000017,평균 과중,0.0,g
208,20160313,sk0065_01,080300,51,554,28757,1,10000002,생장길이,8.0,cm
209,20160313,sk0065_01,080300,51,554,28758,1,10000008,화방높이,15.0,cm
210,20160313,sk0065_01,080300,51,554,28759,1,10000007,줄기직경,8.76,mm
211,20160313,sk0065_01,080300,51,554,28760,1,10000004,엽장,37.0,cm
212,20160313,sk0065_01,080300,51,554,28761,1,10000005,엽폭,30.0,cm
213,20160313,sk0065_01,080300,51,554,28762,1,10000003,엽수,14.0,개
214,20160313,sk0065_01,080300,51,554,28763,1,10000014,개화군,2.75,점
215,20160313,sk0065_01,080300,51,554,28764,1,10000015,착과군,1.75,점
216,20160313,sk0065_01,080300,51,554,28765,1,10000012,열매수,4.0,개
217,20160313,sk0065_01,080300,51,554,28766,1,10000016,수확군,0.0,점
218,20160313,sk0065_01,080300,51,554,28767,1,10000019,PED,0.0,
219,20160313,sk0065_01,080300,51,554,28768,1,10000020,수광량,0.0,
220,20160313,sk0065_01,080300,51,554,28769,1,10000017,평균 과중,0.0,g
221,20160313,sk0065_01,080300,51,554,28770,2,10000002,생장길이,14.0,cm
222,20160313,sk0065_01,080300,51,554,28771,2,10000008,화방높이,9.0,cm
223,20160313,sk0065_01,080300,51,554,28772,2,10000007,줄기직경,8.36,mm
224,20160313,sk0065_01,080300,51,554,28773,2,10000004,엽장,40.0,cm
225,20160313,sk0065_01,080300,51,554,28774,2,10000005,엽폭,30.0,cm
226,20160313,sk0065_01,080300,51,554,28775,2,10000003,엽수,15.0,개
227,20160313,sk0065_01,080300,51,554,28776,2,10000014,개화군,2.25,점
228,20160313,sk0065_01,080300,51,554,28777,2,10000015,착과군,0.75,점
229,20160313,sk0065_01,080300,51,554,28778,2,10000012,열매수,3.0,개
230,20160313,sk0065_01,080300,51,554,28779,2,10000016,수확군,0.0,점
231,20160313,sk0065_01,080300,51,554,28780,2,10000019,PED,0.0,
232,20160313,sk0065_01,080300,51,554,28781,2,10000020,수광량,0.0,
233,20160313,sk0065_01,080300,51,554,28782,2,10000017,평균 과중,0.0,g
234,20160313,sk0065_01,080300,51,554,28783,3,10000002,생장길이,14.0,cm
235,20160313,sk0065_01,080300,51,554,28784,3,10000008,화방높이,14.0,cm
