,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160214,sk0026_01,080300,50,145,7489,1,10000008,화방높이,0.0,cm
1,20160214,sk0026_01,080300,50,145,7490,1,10000002,생장길이,0.0,cm
2,20160214,sk0026_01,080300,50,145,7491,1,10000007,줄기직경,0.0,mm
3,20160214,sk0026_01,080300,50,145,7492,1,10000004,엽장,15.0,cm
4,20160214,sk0026_01,080300,50,145,7493,1,10000005,엽폭,10.0,cm
5,20160214,sk0026_01,080300,50,145,7494,1,10000014,개화군,0.0,점
6,20160214,sk0026_01,080300,50,145,7495,1,10000003,엽수,9.0,개
7,20160214,sk0026_01,080300,50,145,7496,1,10000015,착과군,0.0,점
8,20160214,sk0026_01,080300,50,145,7497,1,10000012,열매수,0.0,개
9,20160214,sk0026_01,080300,50,145,7498,1,10000016,수확군,0.0,점
10,20160214,sk0026_01,080300,50,145,7499,1,10000019,PED,0.0,
11,20160214,sk0026_01,080300,50,145,7500,1,10000017,평균 과중,0.0,g
12,20160214,sk0026_01,080300,50,145,7501,1,10000020,수광량,0.0,
13,20160214,sk0026_01,080300,50,145,7502,2,10000008,화방높이,0.0,cm
14,20160214,sk0026_01,080300,50,145,7503,2,10000002,생장길이,0.0,cm
15,20160214,sk0026_01,080300,50,145,7504,2,10000007,줄기직경,0.0,mm
16,20160214,sk0026_01,080300,50,145,7505,2,10000004,엽장,14.0,cm
17,20160214,sk0026_01,080300,50,145,7506,2,10000005,엽폭,9.5,cm
18,20160214,sk0026_01,080300,50,145,7507,2,10000014,개화군,0.0,점
19,20160214,sk0026_01,080300,50,145,7508,2,10000003,엽수,8.0,개
20,20160214,sk0026_01,080300,50,145,7509,2,10000015,착과군,0.0,점
21,20160214,sk0026_01,080300,50,145,7510,2,10000012,열매수,0.0,개
22,20160214,sk0026_01,080300,50,145,7511,2,10000016,수확군,0.0,점
23,20160214,sk0026_01,080300,50,145,7512,2,10000019,PED,0.0,
24,20160214,sk0026_01,080300,50,145,7513,2,10000017,평균 과중,0.0,g
25,20160214,sk0026_01,080300,50,145,7514,2,10000020,수광량,0.0,
26,20160214,sk0026_01,080300,50,145,7515,3,10000008,화방높이,0.0,cm
27,20160214,sk0026_01,080300,50,145,7516,3,10000002,생장길이,0.0,cm
28,20160214,sk0026_01,080300,50,145,7517,3,10000007,줄기직경,0.0,mm
29,20160214,sk0026_01,080300,50,145,7518,3,10000004,엽장,15.0,cm
30,20160214,sk0026_01,080300,50,145,7519,3,10000005,엽폭,9.0,cm
31,20160214,sk0026_01,080300,50,145,7520,3,10000003,엽수,9.0,개
32,20160214,sk0026_01,080300,50,145,7521,3,10000015,착과군,0.0,점
33,20160214,sk0026_01,080300,50,145,7522,3,10000014,개화군,0.0,점
34,20160214,sk0026_01,080300,50,145,7523,3,10000012,열매수,0.0,개
35,20160214,sk0026_01,080300,50,145,7524,3,10000016,수확군,0.0,점
36,20160214,sk0026_01,080300,50,145,7525,3,10000019,PED,0.0,
37,20160214,sk0026_01,080300,50,145,7526,3,10000017,평균 과중,0.0,g
38,20160214,sk0026_01,080300,50,145,7527,3,10000020,수광량,0.0,
39,20160214,sk0026_01,080300,50,145,7528,4,10000008,화방높이,0.0,cm
40,20160214,sk0026_01,080300,50,145,7529,4,10000002,생장길이,0.0,cm
41,20160214,sk0026_01,080300,50,145,7530,4,10000007,줄기직경,0.0,mm
42,20160214,sk0026_01,080300,50,145,7531,4,10000004,엽장,15.0,cm
43,20160214,sk0026_01,080300,50,145,7532,4,10000005,엽폭,11.0,cm
44,20160214,sk0026_01,080300,50,145,7533,4,10000003,엽수,7.0,개
45,20160214,sk0026_01,080300,50,145,7534,4,10000015,착과군,0.0,점
46,20160214,sk0026_01,080300,50,145,7535,4,10000014,개화군,0.0,점
47,20160214,sk0026_01,080300,50,145,7536,4,10000012,열매수,0.0,개
48,20160214,sk0026_01,080300,50,145,7537,4,10000016,수확군,0.0,점
49,20160214,sk0026_01,080300,50,145,7538,4,10000019,PED,0.0,
50,20160214,sk0026_01,080300,50,145,7539,4,10000017,평균 과중,0.0,g
51,20160214,sk0026_01,080300,50,145,7540,4,10000020,수광량,0.0,
52,20160221,sk0026_01,080300,50,146,7541,1,10000002,생장길이,4.0,cm
53,20160221,sk0026_01,080300,50,146,7542,1,10000007,줄기직경,3.47,mm
54,20160221,sk0026_01,080300,50,146,7543,1,10000008,화방높이,0.0,cm
55,20160221,sk0026_01,080300,50,146,7544,1,10000004,엽장,14.0,cm
56,20160221,sk0026_01,080300,50,146,7545,1,10000005,엽폭,10.0,cm
57,20160221,sk0026_01,080300,50,146,7546,1,10000003,엽수,8.0,개
58,20160221,sk0026_01,080300,50,146,7547,1,10000015,착과군,0.0,점
59,20160221,sk0026_01,080300,50,146,7548,1,10000014,개화군,0.0,점
60,20160221,sk0026_01,080300,50,146,7549,1,10000012,열매수,0.0,개
61,20160221,sk0026_01,080300,50,146,7550,1,10000016,수확군,0.0,점
62,20160221,sk0026_01,080300,50,146,7551,1,10000019,PED,0.0,
63,20160221,sk0026_01,080300,50,146,7552,1,10000017,평균 과중,0.0,g
64,20160221,sk0026_01,080300,50,146,7553,1,10000020,수광량,0.0,
65,20160221,sk0026_01,080300,50,146,7554,2,10000002,생장길이,1.0,cm
66,20160221,sk0026_01,080300,50,146,7555,2,10000007,줄기직경,2.51,mm
67,20160221,sk0026_01,080300,50,146,7556,2,10000008,화방높이,0.0,cm
68,20160221,sk0026_01,080300,50,146,7557,2,10000004,엽장,14.0,cm
69,20160221,sk0026_01,080300,50,146,7558,2,10000005,엽폭,10.0,cm
70,20160221,sk0026_01,080300,50,146,7559,2,10000003,엽수,8.0,개
71,20160221,sk0026_01,080300,50,146,7560,2,10000015,착과군,0.0,점
72,20160221,sk0026_01,080300,50,146,7561,2,10000014,개화군,0.0,점
73,20160221,sk0026_01,080300,50,146,7562,2,10000012,열매수,0.0,개
74,20160221,sk0026_01,080300,50,146,7563,2,10000016,수확군,0.0,점
75,20160221,sk0026_01,080300,50,146,7564,2,10000019,PED,0.0,
76,20160221,sk0026_01,080300,50,146,7565,2,10000017,평균 과중,0.0,g
77,20160221,sk0026_01,080300,50,146,7566,2,10000020,수광량,0.0,
78,20160221,sk0026_01,080300,50,146,7567,3,10000002,생장길이,2.0,cm
79,20160221,sk0026_01,080300,50,146,7568,3,10000007,줄기직경,2.46,mm
80,20160221,sk0026_01,080300,50,146,7569,3,10000008,화방높이,0.0,cm
81,20160221,sk0026_01,080300,50,146,7570,3,10000004,엽장,15.0,cm
82,20160221,sk0026_01,080300,50,146,7571,3,10000005,엽폭,12.0,cm
83,20160221,sk0026_01,080300,50,146,7572,3,10000003,엽수,8.0,개
84,20160221,sk0026_01,080300,50,146,7573,3,10000015,착과군,0.0,점
85,20160221,sk0026_01,080300,50,146,7574,3,10000014,개화군,0.0,점
86,20160221,sk0026_01,080300,50,146,7575,3,10000012,열매수,0.0,개
87,20160221,sk0026_01,080300,50,146,7576,3,10000016,수확군,0.0,점
88,20160221,sk0026_01,080300,50,146,7577,3,10000019,PED,0.0,
89,20160221,sk0026_01,080300,50,146,7578,3,10000017,평균 과중,0.0,g
90,20160221,sk0026_01,080300,50,146,7579,3,10000020,수광량,0.0,
