,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20150809,PFS_0000002_01,080300,80,725,37649,1,10000002,생장길이,0.0,cm
1,20150809,PFS_0000002_01,080300,80,725,37650,1,10000008,화방높이,0.0,cm
2,20150809,PFS_0000002_01,080300,80,725,37651,1,10000007,줄기직경,0.0,mm
3,20150809,PFS_0000002_01,080300,80,725,37652,1,10000004,엽장,0.0,cm
4,20150809,PFS_0000002_01,080300,80,725,37653,1,10000005,엽폭,0.0,cm
5,20150809,PFS_0000002_01,080300,80,725,37654,1,10000003,엽수,0.0,개
6,20150809,PFS_0000002_01,080300,80,725,37655,1,10000014,개화군,0.0,점
7,20150809,PFS_0000002_01,080300,80,725,37656,1,10000015,착과군,0.0,점
8,20150809,PFS_0000002_01,080300,80,725,37657,1,10000012,열매수,0.0,개
9,20150809,PFS_0000002_01,080300,80,725,37658,1,10000016,수확군,0.0,점
10,20150809,PFS_0000002_01,080300,80,725,37659,1,10000019,PED,921.0,
11,20150809,PFS_0000002_01,080300,80,725,37660,1,10000020,수광량,1611.0,
12,20150809,PFS_0000002_01,080300,80,725,37661,1,10000017,평균 과중,180.0,g
13,20150809,PFS_0000002_01,080300,80,725,37662,2,10000002,생장길이,0.0,cm
14,20150809,PFS_0000002_01,080300,80,725,37663,2,10000008,화방높이,0.0,cm
15,20150809,PFS_0000002_01,080300,80,725,37664,2,10000007,줄기직경,0.0,mm
16,20150809,PFS_0000002_01,080300,80,725,37665,2,10000004,엽장,0.0,cm
17,20150809,PFS_0000002_01,080300,80,725,37666,2,10000005,엽폭,0.0,cm
18,20150809,PFS_0000002_01,080300,80,725,37667,2,10000003,엽수,0.0,개
19,20150809,PFS_0000002_01,080300,80,725,37668,2,10000014,개화군,0.0,점
20,20150809,PFS_0000002_01,080300,80,725,37669,2,10000015,착과군,0.0,점
21,20150809,PFS_0000002_01,080300,80,725,37670,2,10000012,열매수,0.0,개
22,20150809,PFS_0000002_01,080300,80,725,37671,2,10000016,수확군,0.0,점
23,20150809,PFS_0000002_01,080300,80,725,37672,2,10000019,PED,921.0,
24,20150809,PFS_0000002_01,080300,80,725,37673,2,10000020,수광량,1611.0,
25,20150809,PFS_0000002_01,080300,80,725,37674,2,10000017,평균 과중,180.0,g
26,20150809,PFS_0000002_01,080300,80,725,37675,3,10000002,생장길이,0.0,cm
27,20150809,PFS_0000002_01,080300,80,725,37676,3,10000008,화방높이,0.0,cm
28,20150809,PFS_0000002_01,080300,80,725,37677,3,10000007,줄기직경,0.0,mm
29,20150809,PFS_0000002_01,080300,80,725,37678,3,10000004,엽장,0.0,cm
30,20150809,PFS_0000002_01,080300,80,725,37679,3,10000005,엽폭,0.0,cm
31,20150809,PFS_0000002_01,080300,80,725,37680,3,10000003,엽수,0.0,개
32,20150809,PFS_0000002_01,080300,80,725,37681,3,10000014,개화군,0.0,점
33,20150809,PFS_0000002_01,080300,80,725,37682,3,10000015,착과군,0.0,점
34,20150809,PFS_0000002_01,080300,80,725,37683,3,10000012,열매수,0.0,개
35,20150809,PFS_0000002_01,080300,80,725,37684,3,10000016,수확군,0.0,점
36,20150809,PFS_0000002_01,080300,80,725,37685,3,10000019,PED,921.0,
37,20150809,PFS_0000002_01,080300,80,725,37686,3,10000020,수광량,1611.0,
38,20150809,PFS_0000002_01,080300,80,725,37687,3,10000017,평균 과중,180.0,g
39,20150809,PFS_0000002_01,080300,80,725,37688,4,10000002,생장길이,0.0,cm
40,20150809,PFS_0000002_01,080300,80,725,37689,4,10000008,화방높이,0.0,cm
41,20150809,PFS_0000002_01,080300,80,725,37690,4,10000007,줄기직경,0.0,mm
42,20150809,PFS_0000002_01,080300,80,725,37691,4,10000004,엽장,0.0,cm
43,20150809,PFS_0000002_01,080300,80,725,37692,4,10000005,엽폭,0.0,cm
44,20150809,PFS_0000002_01,080300,80,725,37693,4,10000003,엽수,0.0,개
45,20150809,PFS_0000002_01,080300,80,725,37694,4,10000014,개화군,0.0,점
46,20150809,PFS_0000002_01,080300,80,725,37695,4,10000015,착과군,0.0,점
47,20150809,PFS_0000002_01,080300,80,725,37696,4,10000012,열매수,0.0,개
48,20150809,PFS_0000002_01,080300,80,725,37697,4,10000016,수확군,0.0,점
49,20150809,PFS_0000002_01,080300,80,725,37698,4,10000019,PED,921.0,
50,20150809,PFS_0000002_01,080300,80,725,37699,4,10000020,수광량,1611.0,
51,20150809,PFS_0000002_01,080300,80,725,37700,4,10000017,평균 과중,180.0,g
52,20150816,PFS_0000002_01,080300,80,726,37701,1,10000002,생장길이,0.0,cm
53,20150816,PFS_0000002_01,080300,80,726,37702,1,10000008,화방높이,0.0,cm
54,20150816,PFS_0000002_01,080300,80,726,37703,1,10000007,줄기직경,0.0,mm
55,20150816,PFS_0000002_01,080300,80,726,37704,1,10000004,엽장,0.0,cm
56,20150816,PFS_0000002_01,080300,80,726,37705,1,10000005,엽폭,0.0,cm
57,20150816,PFS_0000002_01,080300,80,726,37706,1,10000003,엽수,0.0,개
58,20150816,PFS_0000002_01,080300,80,726,37707,1,10000014,개화군,0.0,점
59,20150816,PFS_0000002_01,080300,80,726,37708,1,10000015,착과군,0.0,점
60,20150816,PFS_0000002_01,080300,80,726,37709,1,10000012,열매수,0.0,개
61,20150816,PFS_0000002_01,080300,80,726,37710,1,10000016,수확군,0.0,점
62,20150816,PFS_0000002_01,080300,80,726,37711,1,10000019,PED,1104.0,
63,20150816,PFS_0000002_01,080300,80,726,37712,1,10000020,수광량,2748.0,
64,20150816,PFS_0000002_01,080300,80,726,37713,1,10000017,평균 과중,180.0,g
65,20150816,PFS_0000002_01,080300,80,726,37714,2,10000002,생장길이,0.0,cm
66,20150816,PFS_0000002_01,080300,80,726,37715,2,10000008,화방높이,0.0,cm
67,20150816,PFS_0000002_01,080300,80,726,37716,2,10000007,줄기직경,0.0,mm
68,20150816,PFS_0000002_01,080300,80,726,37717,2,10000004,엽장,0.0,cm
69,20150816,PFS_0000002_01,080300,80,726,37718,2,10000005,엽폭,0.0,cm
70,20150816,PFS_0000002_01,080300,80,726,37719,2,10000003,엽수,0.0,개
71,20150816,PFS_0000002_01,080300,80,726,37720,2,10000014,개화군,0.0,점
72,20150816,PFS_0000002_01,080300,80,726,37721,2,10000015,착과군,0.0,점
73,20150816,PFS_0000002_01,080300,80,726,37722,2,10000012,열매수,0.0,개
74,20150816,PFS_0000002_01,080300,80,726,37723,2,10000016,수확군,0.0,점
75,20150816,PFS_0000002_01,080300,80,726,37724,2,10000019,PED,1104.0,
76,20150816,PFS_0000002_01,080300,80,726,37725,2,10000020,수광량,2748.0,
77,20150816,PFS_0000002_01,080300,80,726,37726,2,10000017,평균 과중,180.0,g
78,20150816,PFS_0000002_01,080300,80,726,37727,3,10000002,생장길이,0.0,cm
79,20150816,PFS_0000002_01,080300,80,726,37728,3,10000008,화방높이,0.0,cm
80,20150816,PFS_0000002_01,080300,80,726,37729,3,10000007,줄기직경,0.0,mm
81,20150816,PFS_0000002_01,080300,80,726,37730,3,10000004,엽장,0.0,cm
82,20150816,PFS_0000002_01,080300,80,726,37731,3,10000005,엽폭,0.0,cm
83,20150816,PFS_0000002_01,080300,80,726,37732,3,10000003,엽수,0.0,개
