,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20150830,PFS_0000001_01,080300,79,594,30837,1,10000002,생장길이,0.0,cm
1,20150830,PFS_0000001_01,080300,79,594,30838,1,10000008,화방높이,0.0,cm
2,20150830,PFS_0000001_01,080300,79,594,30839,1,10000007,줄기직경,0.0,mm
3,20150830,PFS_0000001_01,080300,79,594,30840,1,10000004,엽장,0.0,cm
4,20150830,PFS_0000001_01,080300,79,594,30841,1,10000005,엽폭,0.0,cm
5,20150830,PFS_0000001_01,080300,79,594,30842,1,10000003,엽수,0.0,개
6,20150830,PFS_0000001_01,080300,79,594,30843,1,10000014,개화군,0.0,점
7,20150830,PFS_0000001_01,080300,79,594,30844,1,10000015,착과군,0.0,점
8,20150830,PFS_0000001_01,080300,79,594,30845,1,10000012,열매수,0.0,개
9,20150830,PFS_0000001_01,080300,79,594,30846,1,10000016,수확군,0.0,점
10,20150830,PFS_0000001_01,080300,79,594,30847,1,10000019,PED,3921.0,
11,20150830,PFS_0000001_01,080300,79,594,30848,1,10000020,수광량,339.0,
12,20150830,PFS_0000001_01,080300,79,594,30849,1,10000017,평균 과중,180.0,g
13,20150830,PFS_0000001_01,080300,79,594,30850,2,10000002,생장길이,0.0,cm
14,20150830,PFS_0000001_01,080300,79,594,30851,2,10000008,화방높이,0.0,cm
15,20150830,PFS_0000001_01,080300,79,594,30852,2,10000007,줄기직경,0.0,mm
16,20150830,PFS_0000001_01,080300,79,594,30853,2,10000004,엽장,0.0,cm
17,20150830,PFS_0000001_01,080300,79,594,30854,2,10000005,엽폭,0.0,cm
18,20150830,PFS_0000001_01,080300,79,594,30855,2,10000003,엽수,0.0,개
19,20150830,PFS_0000001_01,080300,79,594,30856,2,10000014,개화군,0.0,점
20,20150830,PFS_0000001_01,080300,79,594,30857,2,10000015,착과군,0.0,점
21,20150830,PFS_0000001_01,080300,79,594,30858,2,10000012,열매수,0.0,개
22,20150830,PFS_0000001_01,080300,79,594,30859,2,10000016,수확군,0.0,점
23,20150830,PFS_0000001_01,080300,79,594,30860,2,10000019,PED,3921.0,
24,20150830,PFS_0000001_01,080300,79,594,30861,2,10000020,수광량,339.0,
25,20150830,PFS_0000001_01,080300,79,594,30862,2,10000017,평균 과중,180.0,g
26,20150830,PFS_0000001_01,080300,79,594,30863,3,10000002,생장길이,0.0,cm
27,20150830,PFS_0000001_01,080300,79,594,30864,3,10000008,화방높이,0.0,cm
28,20150830,PFS_0000001_01,080300,79,594,30865,3,10000007,줄기직경,0.0,mm
29,20150830,PFS_0000001_01,080300,79,594,30866,3,10000004,엽장,0.0,cm
30,20150830,PFS_0000001_01,080300,79,594,30867,3,10000005,엽폭,0.0,cm
31,20150830,PFS_0000001_01,080300,79,594,30868,3,10000003,엽수,0.0,개
