,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20170219,PF_0000116_01,080300,299,1705,88661,1,10000002,생장길이,0.0,cm
1,20170219,PF_0000116_01,080300,299,1705,88662,1,10000008,화방높이,16.0,cm
2,20170219,PF_0000116_01,080300,299,1705,88663,1,10000007,줄기직경,8.1,mm
3,20170219,PF_0000116_01,080300,299,1705,88664,1,10000004,엽장,38.0,cm
4,20170219,PF_0000116_01,080300,299,1705,88665,1,10000005,엽폭,40.0,cm
5,20170219,PF_0000116_01,080300,299,1705,88666,1,10000003,엽수,17.0,개
6,20170219,PF_0000116_01,080300,299,1705,88667,1,10000017,평균 과중,0.0,g
7,20170219,PF_0000116_01,080300,299,1705,88668,1,10000015,착과군,10.4,점
8,20170219,PF_0000116_01,080300,299,1705,88669,1,10000012,열매수,31.0,개
9,20170219,PF_0000116_01,080300,299,1705,88670,1,10000016,수확군,0.0,점
10,20170219,PF_0000116_01,080300,299,1705,88671,1,10000019,PED,0.0,
11,20170219,PF_0000116_01,080300,299,1705,88672,1,10000020,수광량,0.0,
12,20170219,PF_0000116_01,080300,299,1705,88673,1,10000014,개화군,11.3,점
13,20170219,PF_0000116_01,080300,299,1705,88674,2,10000002,생장길이,0.0,cm
14,20170219,PF_0000116_01,080300,299,1705,88675,2,10000008,화방높이,17.0,cm
15,20170219,PF_0000116_01,080300,299,1705,88676,2,10000007,줄기직경,9.9,mm
16,20170219,PF_0000116_01,080300,299,1705,88677,2,10000004,엽장,36.0,cm
17,20170219,PF_0000116_01,080300,299,1705,88678,2,10000005,엽폭,32.0,cm
18,20170219,PF_0000116_01,080300,299,1705,88679,2,10000003,엽수,17.0,개
19,20170219,PF_0000116_01,080300,299,1705,88680,2,10000017,평균 과중,0.0,g
20,20170219,PF_0000116_01,080300,299,1705,88681,2,10000015,착과군,7.0,점
21,20170219,PF_0000116_01,080300,299,1705,88682,2,10000012,열매수,21.0,개
22,20170219,PF_0000116_01,080300,299,1705,88683,2,10000016,수확군,0.0,점
23,20170219,PF_0000116_01,080300,299,1705,88684,2,10000019,PED,0.0,
24,20170219,PF_0000116_01,080300,299,1705,88685,2,10000020,수광량,0.0,
25,20170219,PF_0000116_01,080300,299,1705,88686,2,10000014,개화군,12.1,점
26,20170219,PF_0000116_01,080300,299,1705,88687,3,10000002,생장길이,0.0,cm
27,20170219,PF_0000116_01,080300,299,1705,88688,3,10000008,화방높이,14.0,cm
28,20170219,PF_0000116_01,080300,299,1705,88689,3,10000007,줄기직경,9.84,mm
29,20170219,PF_0000116_01,080300,299,1705,88690,3,10000004,엽장,33.9,cm
30,20170219,PF_0000116_01,080300,299,1705,88691,3,10000005,엽폭,34.0,cm
31,20170219,PF_0000116_01,080300,299,1705,88692,3,10000003,엽수,18.0,개
32,20170219,PF_0000116_01,080300,299,1705,88693,3,10000017,평균 과중,0.0,g
33,20170219,PF_0000116_01,080300,299,1705,88694,3,10000015,착과군,6.7,점
34,20170219,PF_0000116_01,080300,299,1705,88695,3,10000012,열매수,20.0,개
35,20170219,PF_0000116_01,080300,299,1705,88696,3,10000016,수확군,0.0,점
36,20170219,PF_0000116_01,080300,299,1705,88697,3,10000019,PED,0.0,
37,20170219,PF_0000116_01,080300,299,1705,88698,3,10000020,수광량,0.0,
38,20170219,PF_0000116_01,080300,299,1705,88699,3,10000014,개화군,7.3,점
39,20170219,PF_0000116_01,080300,299,1705,88700,4,10000002,생장길이,0.0,cm
40,20170219,PF_0000116_01,080300,299,1705,88701,4,10000008,화방높이,23.0,cm
41,20170219,PF_0000116_01,080300,299,1705,88702,4,10000007,줄기직경,10.29,mm
42,20170219,PF_0000116_01,080300,299,1705,88703,4,10000004,엽장,36.6,cm
43,20170219,PF_0000116_01,080300,299,1705,88704,4,10000005,엽폭,41.5,cm
44,20170219,PF_0000116_01,080300,299,1705,88705,4,10000003,엽수,17.0,개
45,20170219,PF_0000116_01,080300,299,1705,88706,4,10000017,평균 과중,0.0,g
46,20170219,PF_0000116_01,080300,299,1705,88707,4,10000015,착과군,6.3,점
47,20170219,PF_0000116_01,080300,299,1705,88708,4,10000012,열매수,19.0,개
48,20170219,PF_0000116_01,080300,299,1705,88709,4,10000016,수확군,0.0,점
49,20170219,PF_0000116_01,080300,299,1705,88710,4,10000019,PED,0.0,
50,20170219,PF_0000116_01,080300,299,1705,88711,4,10000020,수광량,0.0,
51,20170219,PF_0000116_01,080300,299,1705,88712,4,10000014,개화군,7.7,점
52,20170226,PF_0000116_01,080300,299,1706,88713,1,10000002,생장길이,25.0,cm
53,20170226,PF_0000116_01,080300,299,1706,88714,1,10000008,화방높이,29.0,cm
54,20170226,PF_0000116_01,080300,299,1706,88715,1,10000007,줄기직경,9.6,mm
55,20170226,PF_0000116_01,080300,299,1706,88716,1,10000004,엽장,39.0,cm
56,20170226,PF_0000116_01,080300,299,1706,88717,1,10000005,엽폭,38.0,cm
57,20170226,PF_0000116_01,080300,299,1706,88718,1,10000003,엽수,17.0,개
58,20170226,PF_0000116_01,080300,299,1706,88719,1,10000017,평균 과중,0.0,g
59,20170226,PF_0000116_01,080300,299,1706,88720,1,10000015,착과군,5.7,점
60,20170226,PF_0000116_01,080300,299,1706,88721,1,10000012,열매수,17.0,개
61,20170226,PF_0000116_01,080300,299,1706,88722,1,10000016,수확군,0.0,점
62,20170226,PF_0000116_01,080300,299,1706,88723,1,10000019,PED,0.0,
63,20170226,PF_0000116_01,080300,299,1706,88724,1,10000020,수광량,0.0,
64,20170226,PF_0000116_01,080300,299,1706,88725,1,10000014,개화군,6.7,점
65,20170226,PF_0000116_01,080300,299,1706,88726,2,10000002,생장길이,24.0,cm
66,20170226,PF_0000116_01,080300,299,1706,88727,2,10000008,화방높이,25.5,cm
67,20170226,PF_0000116_01,080300,299,1706,88728,2,10000007,줄기직경,10.0,mm
68,20170226,PF_0000116_01,080300,299,1706,88729,2,10000004,엽장,41.0,cm
69,20170226,PF_0000116_01,080300,299,1706,88730,2,10000005,엽폭,36.0,cm
70,20170226,PF_0000116_01,080300,299,1706,88731,2,10000003,엽수,17.0,개
71,20170226,PF_0000116_01,080300,299,1706,88732,2,10000017,평균 과중,0.0,g
72,20170226,PF_0000116_01,080300,299,1706,88733,2,10000015,착과군,5.0,점
73,20170226,PF_0000116_01,080300,299,1706,88734,2,10000012,열매수,15.0,개
74,20170226,PF_0000116_01,080300,299,1706,88735,2,10000016,수확군,0.0,점
75,20170226,PF_0000116_01,080300,299,1706,88736,2,10000019,PED,0.0,
76,20170226,PF_0000116_01,080300,299,1706,88737,2,10000020,수광량,0.0,
77,20170226,PF_0000116_01,080300,299,1706,88738,2,10000014,개화군,6.0,점
78,20170226,PF_0000116_01,080300,299,1706,88739,3,10000002,생장길이,27.0,cm
79,20170226,PF_0000116_01,080300,299,1706,88740,3,10000008,화방높이,40.0,cm
