,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160214,sk0118_01,080300,47,137,7073,1,10000002,생장길이,0.0,cm
1,20160214,sk0118_01,080300,47,137,7074,1,10000008,화방높이,5.0,cm
2,20160214,sk0118_01,080300,47,137,7075,1,10000007,줄기직경,0.0,mm
3,20160214,sk0118_01,080300,47,137,7076,1,10000004,엽장,13.0,cm
4,20160214,sk0118_01,080300,47,137,7077,1,10000003,엽수,14.0,개
5,20160214,sk0118_01,080300,47,137,7078,1,10000005,엽폭,7.0,cm
6,20160214,sk0118_01,080300,47,137,7079,1,10000014,개화군,0.4,점
7,20160214,sk0118_01,080300,47,137,7080,1,10000015,착과군,0.2,점
8,20160214,sk0118_01,080300,47,137,7081,1,10000012,열매수,1.0,개
9,20160214,sk0118_01,080300,47,137,7082,1,10000019,PED,0.0,
10,20160214,sk0118_01,080300,47,137,7083,1,10000016,수확군,0.0,점
11,20160214,sk0118_01,080300,47,137,7084,1,10000020,수광량,0.0,
12,20160214,sk0118_01,080300,47,137,7085,1,10000017,평균 과중,0.0,g
13,20160214,sk0118_01,080300,47,137,7086,2,10000002,생장길이,0.0,cm
14,20160214,sk0118_01,080300,47,137,7087,2,10000008,화방높이,6.0,cm
15,20160214,sk0118_01,080300,47,137,7088,2,10000007,줄기직경,0.0,mm
16,20160214,sk0118_01,080300,47,137,7089,2,10000004,엽장,11.0,cm
17,20160214,sk0118_01,080300,47,137,7090,2,10000003,엽수,10.0,개
18,20160214,sk0118_01,080300,47,137,7091,2,10000005,엽폭,6.0,cm
19,20160214,sk0118_01,080300,47,137,7092,2,10000014,개화군,0.2,점
20,20160214,sk0118_01,080300,47,137,7093,2,10000015,착과군,0.2,점
21,20160214,sk0118_01,080300,47,137,7094,2,10000012,열매수,1.0,개
22,20160214,sk0118_01,080300,47,137,7095,2,10000019,PED,0.0,
23,20160214,sk0118_01,080300,47,137,7096,2,10000016,수확군,0.0,점
24,20160214,sk0118_01,080300,47,137,7097,2,10000020,수광량,0.0,
25,20160214,sk0118_01,080300,47,137,7098,2,10000017,평균 과중,0.0,g
26,20160214,sk0118_01,080300,47,137,7099,3,10000002,생장길이,0.0,cm
27,20160214,sk0118_01,080300,47,137,7100,3,10000008,화방높이,0.5,cm
28,20160214,sk0118_01,080300,47,137,7101,3,10000007,줄기직경,0.0,mm
29,20160214,sk0118_01,080300,47,137,7102,3,10000004,엽장,14.0,cm
30,20160214,sk0118_01,080300,47,137,7103,3,10000003,엽수,9.0,개
31,20160214,sk0118_01,080300,47,137,7104,3,10000005,엽폭,8.0,cm
32,20160214,sk0118_01,080300,47,137,7105,3,10000014,개화군,0.2,점
33,20160214,sk0118_01,080300,47,137,7106,3,10000015,착과군,0.2,점
34,20160214,sk0118_01,080300,47,137,7107,3,10000012,열매수,1.0,개
35,20160214,sk0118_01,080300,47,137,7108,3,10000019,PED,0.0,
36,20160214,sk0118_01,080300,47,137,7109,3,10000016,수확군,0.0,점
37,20160214,sk0118_01,080300,47,137,7110,3,10000020,수광량,0.0,
38,20160214,sk0118_01,080300,47,137,7111,3,10000017,평균 과중,0.0,g
39,20160214,sk0118_01,080300,47,137,7112,4,10000002,생장길이,0.0,cm
40,20160214,sk0118_01,080300,47,137,7113,4,10000008,화방높이,2.0,cm
41,20160214,sk0118_01,080300,47,137,7114,4,10000007,줄기직경,0.0,mm
42,20160214,sk0118_01,080300,47,137,7115,4,10000004,엽장,12.0,cm
43,20160214,sk0118_01,080300,47,137,7116,4,10000003,엽수,7.0,개
44,20160214,sk0118_01,080300,47,137,7117,4,10000005,엽폭,7.0,cm
45,20160214,sk0118_01,080300,47,137,7118,4,10000014,개화군,0.6,점
46,20160214,sk0118_01,080300,47,137,7119,4,10000015,착과군,0.4,점
47,20160214,sk0118_01,080300,47,137,7120,4,10000012,열매수,2.0,개
48,20160214,sk0118_01,080300,47,137,7121,4,10000019,PED,0.0,
49,20160214,sk0118_01,080300,47,137,7122,4,10000016,수확군,0.0,점
50,20160214,sk0118_01,080300,47,137,7123,4,10000020,수광량,0.0,
51,20160214,sk0118_01,080300,47,137,7124,4,10000017,평균 과중,0.0,g
52,20160221,sk0118_01,080300,47,138,7125,1,10000002,생장길이,4.0,cm
53,20160221,sk0118_01,080300,47,138,7126,1,10000008,화방높이,8.0,cm
54,20160221,sk0118_01,080300,47,138,7127,1,10000007,줄기직경,2.89,mm
55,20160221,sk0118_01,080300,47,138,7128,1,10000004,엽장,12.0,cm
56,20160221,sk0118_01,080300,47,138,7129,1,10000003,엽수,12.0,개
57,20160221,sk0118_01,080300,47,138,7130,1,10000005,엽폭,8.0,cm
58,20160221,sk0118_01,080300,47,138,7131,1,10000014,개화군,0.2,점
59,20160221,sk0118_01,080300,47,138,7132,1,10000015,착과군,0.2,점
60,20160221,sk0118_01,080300,47,138,7133,1,10000012,열매수,1.0,개
61,20160221,sk0118_01,080300,47,138,7134,1,10000019,PED,0.0,
62,20160221,sk0118_01,080300,47,138,7135,1,10000016,수확군,0.0,점
63,20160221,sk0118_01,080300,47,138,7136,1,10000020,수광량,0.0,
64,20160221,sk0118_01,080300,47,138,7137,1,10000017,평균 과중,0.0,g
65,20160221,sk0118_01,080300,47,138,7138,2,10000002,생장길이,1.0,cm
66,20160221,sk0118_01,080300,47,138,7139,2,10000008,화방높이,6.0,cm
67,20160221,sk0118_01,080300,47,138,7140,2,10000007,줄기직경,3.26,mm
68,20160221,sk0118_01,080300,47,138,7141,2,10000004,엽장,11.0,cm
69,20160221,sk0118_01,080300,47,138,7142,2,10000003,엽수,1.0,개
70,20160221,sk0118_01,080300,47,138,7143,2,10000005,엽폭,6.0,cm
71,20160221,sk0118_01,080300,47,138,7144,2,10000014,개화군,0.2,점
72,20160221,sk0118_01,080300,47,138,7145,2,10000015,착과군,0.2,점
73,20160221,sk0118_01,080300,47,138,7146,2,10000012,열매수,1.0,개
74,20160221,sk0118_01,080300,47,138,7147,2,10000019,PED,0.0,
75,20160221,sk0118_01,080300,47,138,7148,2,10000016,수확군,0.0,점
76,20160221,sk0118_01,080300,47,138,7149,2,10000020,수광량,0.0,
77,20160221,sk0118_01,080300,47,138,7150,2,10000017,평균 과중,0.0,g
78,20160221,sk0118_01,080300,47,138,7151,3,10000002,생장길이,0.0,cm
79,20160221,sk0118_01,080300,47,138,7152,3,10000008,화방높이,2.0,cm
80,20160221,sk0118_01,080300,47,138,7153,3,10000007,줄기직경,2.75,mm
81,20160221,sk0118_01,080300,47,138,7154,3,10000004,엽장,16.0,cm
82,20160221,sk0118_01,080300,47,138,7155,3,10000003,엽수,9.0,개
83,20160221,sk0118_01,080300,47,138,7156,3,10000005,엽폭,8.0,cm
84,20160221,sk0118_01,080300,47,138,7157,3,10000014,개화군,0.2,점
85,20160221,sk0118_01,080300,47,138,7158,3,10000015,착과군,0.2,점
86,20160221,sk0118_01,080300,47,138,7159,3,10000012,열매수,1.0,개
87,20160221,sk0118_01,080300,47,138,7160,3,10000019,PED,0.0,
88,20160221,sk0118_01,080300,47,138,7161,3,10000016,수확군,0.0,점
89,20160221,sk0118_01,080300,47,138,7162,3,10000020,수광량,0.0,
90,20160221,sk0118_01,080300,47,138,7163,3,10000017,평균 과중,0.0,g
91,20160221,sk0118_01,080300,47,138,7164,4,10000002,생장길이,2.0,cm
92,20160221,sk0118_01,080300,47,138,7165,4,10000008,화방높이,2.0,cm
93,20160221,sk0118_01,080300,47,138,7166,4,10000007,줄기직경,3.25,mm
94,20160221,sk0118_01,080300,47,138,7167,4,10000004,엽장,14.0,cm
95,20160221,sk0118_01,080300,47,138,7168,4,10000003,엽수,10.0,개
96,20160221,sk0118_01,080300,47,138,7169,4,10000005,엽폭,9.0,cm
97,20160221,sk0118_01,080300,47,138,7170,4,10000014,개화군,0.2,점
98,20160221,sk0118_01,080300,47,138,7171,4,10000015,착과군,0.2,점
99,20160221,sk0118_01,080300,47,138,7172,4,10000012,열매수,1.0,개
100,20160221,sk0118_01,080300,47,138,7173,4,10000019,PED,0.0,
101,20160221,sk0118_01,080300,47,138,7174,4,10000016,수확군,0.0,점
102,20160221,sk0118_01,080300,47,138,7175,4,10000020,수광량,0.0,
103,20160221,sk0118_01,080300,47,138,7176,4,10000017,평균 과중,0.0,g
104,20160228,sk0118_01,080300,47,139,7177,1,10000002,생장길이,28.0,cm
105,20160228,sk0118_01,080300,47,139,7178,1,10000008,화방높이,24.0,cm
106,20160228,sk0118_01,080300,47,139,7179,1,10000007,줄기직경,6.2,mm
107,20160228,sk0118_01,080300,47,139,7180,1,10000005,엽폭,14.0,cm
108,20160228,sk0118_01,080300,47,139,7181,1,10000004,엽장,22.0,cm
109,20160228,sk0118_01,080300,47,139,7182,1,10000003,엽수,15.0,개
110,20160228,sk0118_01,080300,47,139,7183,1,10000014,개화군,0.4,점
111,20160228,sk0118_01,080300,47,139,7184,1,10000015,착과군,0.4,점
112,20160228,sk0118_01,080300,47,139,7185,1,10000012,열매수,2.0,개
113,20160228,sk0118_01,080300,47,139,7186,1,10000019,PED,0.0,
114,20160228,sk0118_01,080300,47,139,7187,1,10000016,수확군,0.0,점
115,20160228,sk0118_01,080300,47,139,7188,1,10000020,수광량,0.0,
116,20160228,sk0118_01,080300,47,139,7189,1,10000017,평균 과중,0.0,g
117,20160228,sk0118_01,080300,47,139,7190,2,10000002,생장길이,10.0,cm
118,20160228,sk0118_01,080300,47,139,7191,2,10000008,화방높이,18.0,cm
119,20160228,sk0118_01,080300,47,139,7192,2,10000007,줄기직경,5.13,mm
120,20160228,sk0118_01,080300,47,139,7193,2,10000005,엽폭,10.0,cm
121,20160228,sk0118_01,080300,47,139,7194,2,10000004,엽장,17.0,cm
