,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160103,sk0023_01,080300,13,133,6865,1,10000002,생장길이,0.0,cm
1,20160103,sk0023_01,080300,13,133,6866,1,10000008,화방높이,0.0,cm
2,20160103,sk0023_01,080300,13,133,6867,1,10000007,줄기직경,2.5,mm
3,20160103,sk0023_01,080300,13,133,6868,1,10000004,엽장,15.5,cm
4,20160103,sk0023_01,080300,13,133,6869,1,10000005,엽폭,12.0,cm
5,20160103,sk0023_01,080300,13,133,6870,1,10000003,엽수,10.0,개
6,20160103,sk0023_01,080300,13,133,6871,1,10000014,개화군,0.0,점
7,20160103,sk0023_01,080300,13,133,6872,1,10000015,착과군,0.0,점
8,20160103,sk0023_01,080300,13,133,6873,1,10000012,열매수,0.0,개
9,20160103,sk0023_01,080300,13,133,6874,1,10000016,수확군,0.0,점
10,20160103,sk0023_01,080300,13,133,6875,1,10000019,PED,0.0,
11,20160103,sk0023_01,080300,13,133,6876,1,10000020,수광량,0.0,
12,20160103,sk0023_01,080300,13,133,6877,1,10000017,평균 과중,0.0,g
13,20160103,sk0023_01,080300,13,133,6878,2,10000002,생장길이,0.0,cm
14,20160103,sk0023_01,080300,13,133,6879,2,10000008,화방높이,0.0,cm
15,20160103,sk0023_01,080300,13,133,6880,2,10000007,줄기직경,2.6,mm
16,20160103,sk0023_01,080300,13,133,6881,2,10000004,엽장,20.0,cm
17,20160103,sk0023_01,080300,13,133,6882,2,10000005,엽폭,15.6,cm
18,20160103,sk0023_01,080300,13,133,6883,2,10000003,엽수,10.0,개
19,20160103,sk0023_01,080300,13,133,6884,2,10000014,개화군,0.0,점
20,20160103,sk0023_01,080300,13,133,6885,2,10000015,착과군,0.0,점
21,20160103,sk0023_01,080300,13,133,6886,2,10000012,열매수,0.0,개
22,20160103,sk0023_01,080300,13,133,6887,2,10000016,수확군,0.0,점
23,20160103,sk0023_01,080300,13,133,6888,2,10000019,PED,0.0,
24,20160103,sk0023_01,080300,13,133,6889,2,10000020,수광량,0.0,
25,20160103,sk0023_01,080300,13,133,6890,2,10000017,평균 과중,0.0,g
26,20160103,sk0023_01,080300,13,133,6891,3,10000002,생장길이,0.0,cm
27,20160103,sk0023_01,080300,13,133,6892,3,10000008,화방높이,0.0,cm
28,20160103,sk0023_01,080300,13,133,6893,3,10000007,줄기직경,2.5,mm
29,20160103,sk0023_01,080300,13,133,6894,3,10000004,엽장,12.0,cm
