,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160131,PF_0000004_01,080300,38,791,41133,1,10000002,생장길이,5.0,cm
1,20160131,PF_0000004_01,080300,38,791,41134,1,10000008,화방높이,0.0,cm
2,20160131,PF_0000004_01,080300,38,791,41135,1,10000007,줄기직경,3.3,mm
3,20160131,PF_0000004_01,080300,38,791,41136,1,10000004,엽장,14.0,cm
4,20160131,PF_0000004_01,080300,38,791,41137,1,10000005,엽폭,8.5,cm
5,20160131,PF_0000004_01,080300,38,791,41138,1,10000003,엽수,6.0,개
6,20160131,PF_0000004_01,080300,38,791,41139,1,10000014,개화군,0.0,점
7,20160131,PF_0000004_01,080300,38,791,41140,1,10000015,착과군,0.0,점
8,20160131,PF_0000004_01,080300,38,791,41141,1,10000012,열매수,0.0,개
9,20160131,PF_0000004_01,080300,38,791,41142,1,10000016,수확군,0.0,점
10,20160131,PF_0000004_01,080300,38,791,41143,1,10000019,PED,1299.0,
11,20160131,PF_0000004_01,080300,38,791,41144,1,10000020,수광량,4239.0,
12,20160131,PF_0000004_01,080300,38,791,41145,1,10000017,평균 과중,180.0,g
13,20160131,PF_0000004_01,080300,38,791,41146,2,10000002,생장길이,6.5,cm
14,20160131,PF_0000004_01,080300,38,791,41147,2,10000008,화방높이,0.0,cm
15,20160131,PF_0000004_01,080300,38,791,41148,2,10000007,줄기직경,2.9,mm
16,20160131,PF_0000004_01,080300,38,791,41149,2,10000004,엽장,17.0,cm
17,20160131,PF_0000004_01,080300,38,791,41150,2,10000005,엽폭,8.5,cm
18,20160131,PF_0000004_01,080300,38,791,41151,2,10000003,엽수,8.0,개
19,20160131,PF_0000004_01,080300,38,791,41152,2,10000014,개화군,0.0,점
20,20160131,PF_0000004_01,080300,38,791,41153,2,10000015,착과군,0.0,점
21,20160131,PF_0000004_01,080300,38,791,41154,2,10000012,열매수,0.0,개
22,20160131,PF_0000004_01,080300,38,791,41155,2,10000016,수확군,0.0,점
23,20160131,PF_0000004_01,080300,38,791,41156,2,10000019,PED,1299.0,
24,20160131,PF_0000004_01,080300,38,791,41157,2,10000020,수광량,4239.0,
25,20160131,PF_0000004_01,080300,38,791,41158,2,10000017,평균 과중,180.0,g
26,20160131,PF_0000004_01,080300,38,791,41159,3,10000002,생장길이,4.0,cm
27,20160131,PF_0000004_01,080300,38,791,41160,3,10000008,화방높이,2.0,cm
28,20160131,PF_0000004_01,080300,38,791,41161,3,10000007,줄기직경,3.67,mm
29,20160131,PF_0000004_01,080300,38,791,41162,3,10000004,엽장,9.0,cm
30,20160131,PF_0000004_01,080300,38,791,41163,3,10000005,엽폭,5.5,cm
31,20160131,PF_0000004_01,080300,38,791,41164,3,10000003,엽수,7.0,개
32,20160131,PF_0000004_01,080300,38,791,41165,3,10000014,개화군,0.0,점
33,20160131,PF_0000004_01,080300,38,791,41166,3,10000015,착과군,0.0,점
34,20160131,PF_0000004_01,080300,38,791,41167,3,10000012,열매수,0.0,개
35,20160131,PF_0000004_01,080300,38,791,41168,3,10000016,수확군,0.0,점
