,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20160131,sk0073_01,080300,9,163,8425,1,10000002,생장길이,0.0,cm
1,20160131,sk0073_01,080300,9,163,8426,1,10000008,화방높이,0.0,cm
2,20160131,sk0073_01,080300,9,163,8427,1,10000007,줄기직경,1.75,mm
3,20160131,sk0073_01,080300,9,163,8428,1,10000004,엽장,17.0,cm
4,20160131,sk0073_01,080300,9,163,8429,1,10000005,엽폭,11.0,cm
5,20160131,sk0073_01,080300,9,163,8430,1,10000003,엽수,8.0,개
6,20160131,sk0073_01,080300,9,163,8431,1,10000014,개화군,0.0,점
7,20160131,sk0073_01,080300,9,163,8432,1,10000015,착과군,0.0,점
8,20160131,sk0073_01,080300,9,163,8433,1,10000012,열매수,0.0,개
9,20160131,sk0073_01,080300,9,163,8434,1,10000016,수확군,0.0,점
10,20160131,sk0073_01,080300,9,163,8435,1,10000019,PED,0.0,
11,20160131,sk0073_01,080300,9,163,8436,1,10000020,수광량,0.0,
12,20160131,sk0073_01,080300,9,163,8437,1,10000017,평균 과중,0.0,g
13,20160131,sk0073_01,080300,9,163,8438,2,10000002,생장길이,0.0,cm
14,20160131,sk0073_01,080300,9,163,8439,2,10000008,화방높이,0.0,cm
15,20160131,sk0073_01,080300,9,163,8440,2,10000007,줄기직경,2.52,mm
16,20160131,sk0073_01,080300,9,163,8441,2,10000004,엽장,17.0,cm
17,20160131,sk0073_01,080300,9,163,8442,2,10000005,엽폭,15.0,cm
18,20160131,sk0073_01,080300,9,163,8443,2,10000003,엽수,8.0,개
19,20160131,sk0073_01,080300,9,163,8444,2,10000014,개화군,0.0,점
20,20160131,sk0073_01,080300,9,163,8445,2,10000015,착과군,0.0,점
21,20160131,sk0073_01,080300,9,163,8446,2,10000012,열매수,0.0,개
22,20160131,sk0073_01,080300,9,163,8447,2,10000016,수확군,0.0,점
23,20160131,sk0073_01,080300,9,163,8448,2,10000019,PED,0.0,
24,20160131,sk0073_01,080300,9,163,8449,2,10000020,수광량,0.0,
25,20160131,sk0073_01,080300,9,163,8450,2,10000017,평균 과중,0.0,g
26,20160131,sk0073_01,080300,9,163,8451,3,10000002,생장길이,0.0,cm
27,20160131,sk0073_01,080300,9,163,8452,3,10000008,화방높이,0.0,cm
28,20160131,sk0073_01,080300,9,163,8453,3,10000007,줄기직경,1.74,mm
29,20160131,sk0073_01,080300,9,163,8454,3,10000004,엽장,17.6,cm
30,20160131,sk0073_01,080300,9,163,8455,3,10000005,엽폭,11.5,cm
31,20160131,sk0073_01,080300,9,163,8456,3,10000003,엽수,8.0,개
32,20160131,sk0073_01,080300,9,163,8457,3,10000014,개화군,0.0,점
33,20160131,sk0073_01,080300,9,163,8458,3,10000015,착과군,0.0,점
34,20160131,sk0073_01,080300,9,163,8459,3,10000012,열매수,0.0,개
35,20160131,sk0073_01,080300,9,163,8460,3,10000016,수확군,0.0,점
36,20160131,sk0073_01,080300,9,163,8461,3,10000019,PED,0.0,
37,20160131,sk0073_01,080300,9,163,8462,3,10000020,수광량,0.0,
38,20160131,sk0073_01,080300,9,163,8463,3,10000017,평균 과중,0.0,g
39,20160131,sk0073_01,080300,9,163,8464,4,10000002,생장길이,0.0,cm
