,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20150809,PF_0000009_01,080300,40,198,10245,1,10000002,생장길이,0.0,cm
1,20150809,PF_0000009_01,080300,40,198,10246,1,10000008,화방높이,0.0,cm
2,20150809,PF_0000009_01,080300,40,198,10247,1,10000007,줄기직경,3.95,mm
3,20150809,PF_0000009_01,080300,40,198,10248,1,10000004,엽장,13.38,cm
4,20150809,PF_0000009_01,080300,40,198,10249,1,10000005,엽폭,4.84,cm
5,20150809,PF_0000009_01,080300,40,198,10250,1,10000003,엽수,10.5,개
6,20150809,PF_0000009_01,080300,40,198,10251,1,10000014,개화군,0.0,점
7,20150809,PF_0000009_01,080300,40,198,10252,1,10000015,착과군,0.0,점
8,20150809,PF_0000009_01,080300,40,198,10253,1,10000012,열매수,0.0,개
9,20150809,PF_0000009_01,080300,40,198,10254,1,10000016,수확군,0.0,점
10,20150809,PF_0000009_01,080300,40,198,10255,1,10000019,PED,0.0,
11,20150809,PF_0000009_01,080300,40,198,10256,1,10000020,수광량,0.0,
12,20150809,PF_0000009_01,080300,40,198,10257,1,10000017,평균 과중,0.0,g
13,20150809,PF_0000009_01,080300,40,198,10258,2,10000002,생장길이,0.0,cm
14,20150809,PF_0000009_01,080300,40,198,10259,2,10000008,화방높이,0.0,cm
15,20150809,PF_0000009_01,080300,40,198,10260,2,10000007,줄기직경,5.85,mm
16,20150809,PF_0000009_01,080300,40,198,10261,2,10000004,엽장,12.75,cm
17,20150809,PF_0000009_01,080300,40,198,10262,2,10000005,엽폭,4.75,cm
18,20150809,PF_0000009_01,080300,40,198,10263,2,10000003,엽수,9.25,개
19,20150809,PF_0000009_01,080300,40,198,10264,2,10000014,개화군,0.0,점
20,20150809,PF_0000009_01,080300,40,198,10265,2,10000015,착과군,0.0,점
21,20150809,PF_0000009_01,080300,40,198,10266,2,10000012,열매수,0.0,개
22,20150809,PF_0000009_01,080300,40,198,10267,2,10000016,수확군,0.0,점
23,20150809,PF_0000009_01,080300,40,198,10268,2,10000019,PED,0.0,
24,20150809,PF_0000009_01,080300,40,198,10269,2,10000020,수광량,0.0,
25,20150809,PF_0000009_01,080300,40,198,10270,2,10000017,평균 과중,0.0,g
