,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20151115,PF_0000011_01,080300,23,233,12065,1,10000002,생장길이,11.5,cm
1,20151115,PF_0000011_01,080300,23,233,12066,1,10000008,화방높이,28.0,cm
2,20151115,PF_0000011_01,080300,23,233,12067,1,10000007,줄기직경,5.0,mm
3,20151115,PF_0000011_01,080300,23,233,12068,1,10000004,엽장,40.0,cm
4,20151115,PF_0000011_01,080300,23,233,12069,1,10000005,엽폭,36.0,cm
5,20151115,PF_0000011_01,080300,23,233,12070,1,10000003,엽수,6.0,개
6,20151115,PF_0000011_01,080300,23,233,12071,1,10000014,개화군,5.0,점
7,20151115,PF_0000011_01,080300,23,233,12072,1,10000015,착과군,4.0,점
8,20151115,PF_0000011_01,080300,23,233,12073,1,10000012,열매수,84.0,개
9,20151115,PF_0000011_01,080300,23,233,12074,1,10000016,수확군,0.0,점
10,20151115,PF_0000011_01,080300,23,233,12075,1,10000019,PED,0.0,
11,20151115,PF_0000011_01,080300,23,233,12076,1,10000020,수광량,0.0,
12,20151115,PF_0000011_01,080300,23,233,12077,1,10000017,평균 과중,0.0,g
13,20151115,PF_0000011_01,080300,23,233,12078,2,10000002,생장길이,13.0,cm
14,20151115,PF_0000011_01,080300,23,233,12079,2,10000008,화방높이,4.0,cm
15,20151115,PF_0000011_01,080300,23,233,12080,2,10000007,줄기직경,7.0,mm
16,20151115,PF_0000011_01,080300,23,233,12081,2,10000004,엽장,30.0,cm
17,20151115,PF_0000011_01,080300,23,233,12082,2,10000005,엽폭,22.0,cm
18,20151115,PF_0000011_01,080300,23,233,12083,2,10000003,엽수,14.0,개
19,20151115,PF_0000011_01,080300,23,233,12084,2,10000014,개화군,8.66,점
20,20151115,PF_0000011_01,080300,23,233,12085,2,10000015,착과군,6.33,점
21,20151115,PF_0000011_01,080300,23,233,12086,2,10000012,열매수,90.0,개
22,20151115,PF_0000011_01,080300,23,233,12087,2,10000016,수확군,0.0,점
23,20151115,PF_0000011_01,080300,23,233,12088,2,10000019,PED,0.0,
24,20151115,PF_0000011_01,080300,23,233,12089,2,10000020,수광량,0.0,
25,20151115,PF_0000011_01,080300,23,233,12090,2,10000017,평균 과중,0.0,g
26,20151115,PF_0000011_01,080300,23,233,12091,3,10000002,생장길이,5.0,cm
27,20151115,PF_0000011_01,080300,23,233,12092,3,10000008,화방높이,0.0,cm
28,20151115,PF_0000011_01,080300,23,233,12093,3,10000007,줄기직경,2.0,mm
29,20151115,PF_0000011_01,080300,23,233,12094,3,10000004,엽장,27.0,cm
30,20151115,PF_0000011_01,080300,23,233,12095,3,10000005,엽폭,14.6,cm
31,20151115,PF_0000011_01,080300,23,233,12096,3,10000003,엽수,12.0,개
32,20151115,PF_0000011_01,080300,23,233,12097,3,10000014,개화군,4.0,점
33,20151115,PF_0000011_01,080300,23,233,12098,3,10000015,착과군,3.6,점
34,20151115,PF_0000011_01,080300,23,233,12099,3,10000012,열매수,84.0,개
35,20151115,PF_0000011_01,080300,23,233,12100,3,10000016,수확군,0.0,점
36,20151115,PF_0000011_01,080300,23,233,12101,3,10000019,PED,0.0,
37,20151115,PF_0000011_01,080300,23,233,12102,3,10000020,수광량,0.0,
38,20151115,PF_0000011_01,080300,23,233,12103,3,10000017,평균 과중,0.0,g
39,20151115,PF_0000011_01,080300,23,233,12104,4,10000002,생장길이,18.0,cm
40,20151115,PF_0000011_01,080300,23,233,12105,4,10000008,화방높이,26.0,cm
41,20151115,PF_0000011_01,080300,23,233,12106,4,10000007,줄기직경,4.0,mm
42,20151115,PF_0000011_01,080300,23,233,12107,4,10000004,엽장,36.0,cm
43,20151115,PF_0000011_01,080300,23,233,12108,4,10000005,엽폭,31.0,cm
44,20151115,PF_0000011_01,080300,23,233,12109,4,10000003,엽수,15.0,개
45,20151115,PF_0000011_01,080300,23,233,12110,4,10000014,개화군,5.0,점
46,20151115,PF_0000011_01,080300,23,233,12111,4,10000015,착과군,5.0,점
47,20151115,PF_0000011_01,080300,23,233,12112,4,10000012,열매수,81.0,개
48,20151115,PF_0000011_01,080300,23,233,12113,4,10000016,수확군,0.0,점
49,20151115,PF_0000011_01,080300,23,233,12114,4,10000019,PED,0.0,
50,20151115,PF_0000011_01,080300,23,233,12115,4,10000020,수광량,0.0,
51,20151115,PF_0000011_01,080300,23,233,12116,4,10000017,평균 과중,0.0,g
52,20151122,PF_0000011_01,080300,23,234,12117,1,10000002,생장길이,7.0,cm
53,20151122,PF_0000011_01,080300,23,234,12118,1,10000008,화방높이,34.5,cm
54,20151122,PF_0000011_01,080300,23,234,12119,1,10000007,줄기직경,8.8,mm
55,20151122,PF_0000011_01,080300,23,234,12120,1,10000004,엽장,37.1,cm
56,20151122,PF_0000011_01,080300,23,234,12121,1,10000005,엽폭,33.9,cm
57,20151122,PF_0000011_01,080300,23,234,12122,1,10000003,엽수,9.0,개
58,20151122,PF_0000011_01,080300,23,234,12123,1,10000014,개화군,6.0,점
59,20151122,PF_0000011_01,080300,23,234,12124,1,10000015,착과군,5.3,점
