,examinDe,fcltyId,itemCode,croppingSerlNo,examinMasterSn,examinSn,sampleNo,examinIemCode,examinIemNm,examinIemValue,examinIemUnit
0,20191209,PF_0010076_01,080300,2269,21037,414214,1,10000002,생장길이,0.0,cm
1,20191209,PF_0010076_01,080300,2269,21037,414215,1,10000008,화방높이,4.5,cm
2,20191209,PF_0010076_01,080300,2269,21037,414216,1,10000007,줄기직경,8.42,mm
3,20191209,PF_0010076_01,080300,2269,21037,414217,1,10000004,엽장,43.0,cm
4,20191209,PF_0010076_01,080300,2269,21037,414218,1,10000005,엽폭,42.0,cm
5,20191209,PF_0010076_01,080300,2269,21037,414219,1,10000003,엽수,16.0,개
6,20191209,PF_0010076_01,080300,2269,21037,414220,1,10000014,개화군,7.15,점
7,20191209,PF_0010076_01,080300,2269,21037,414221,1,10000015,착과군,7.85,점
8,20191209,PF_0010076_01,080300,2269,21037,414222,1,10000012,열매수,91.0,개
9,20191209,PF_0010076_01,080300,2269,21037,414223,1,10000041,최종화방차수,8.0,차
10,20191209,PF_0010076_01,080300,2269,21037,414224,2,10000002,생장길이,0.0,cm
11,20191209,PF_0010076_01,080300,2269,21037,414225,2,10000008,화방높이,5.0,cm
12,20191209,PF_0010076_01,080300,2269,21037,414226,2,10000007,줄기직경,6.53,mm
13,20191209,PF_0010076_01,080300,2269,21037,414227,2,10000004,엽장,42.7,cm
14,20191209,PF_0010076_01,080300,2269,21037,414228,2,10000005,엽폭,45.0,cm
15,20191209,PF_0010076_01,080300,2269,21037,414229,2,10000003,엽수,18.0,개
16,20191209,PF_0010076_01,080300,2269,21037,414230,2,10000014,개화군,7.14,점
17,20191209,PF_0010076_01,080300,2269,21037,414231,2,10000015,착과군,7.86,점
18,20191209,PF_0010076_01,080300,2269,21037,414232,2,10000012,열매수,78.0,개
19,20191209,PF_0010076_01,080300,2269,21037,414233,2,10000041,최종화방차수,8.0,차
20,20191209,PF_0010076_01,080300,2269,21037,414234,3,10000002,생장길이,0.0,cm
21,20191209,PF_0010076_01,080300,2269,21037,414235,3,10000008,화방높이,2.0,cm
22,20191209,PF_0010076_01,080300,2269,21037,414236,3,10000007,줄기직경,9.45,mm
23,20191209,PF_0010076_01,080300,2269,21037,414237,3,10000004,엽장,47.0,cm
24,20191209,PF_0010076_01,080300,2269,21037,414238,3,10000005,엽폭,45.3,cm
25,20191209,PF_0010076_01,080300,2269,21037,414239,3,10000003,엽수,16.0,개
26,20191209,PF_0010076_01,080300,2269,21037,414240,3,10000014,개화군,7.14,점
27,20191209,PF_0010076_01,080300,2269,21037,414241,3,10000015,착과군,7.86,점
28,20191209,PF_0010076_01,080300,2269,21037,414242,3,10000012,열매수,86.0,개
29,20191209,PF_0010076_01,080300,2269,21037,414243,3,10000041,최종화방차수,8.0,차
30,20191209,PF_0010076_01,080300,2269,21037,414244,4,10000002,생장길이,0.0,cm
31,20191209,PF_0010076_01,080300,2269,21037,414245,4,10000008,화방높이,7.0,cm
32,20191209,PF_0010076_01,080300,2269,21037,414246,4,10000007,줄기직경,10.53,mm
33,20191209,PF_0010076_01,080300,2269,21037,414247,4,10000004,엽장,52.0,cm
34,20191209,PF_0010076_01,080300,2269,21037,414248,4,10000005,엽폭,47.0,cm
35,20191209,PF_0010076_01,080300,2269,21037,414249,4,10000003,엽수,17.0,개
36,20191209,PF_0010076_01,080300,2269,21037,414250,4,10000014,개화군,7.0,점
37,20191209,PF_0010076_01,080300,2269,21037,414251,4,10000015,착과군,7.0,점
38,20191209,PF_0010076_01,080300,2269,21037,414252,4,10000012,열매수,85.0,개
39,20191209,PF_0010076_01,080300,2269,21037,414253,4,10000041,최종화방차수,8.0,차
40,20191216,PF_0010076_01,080300,2269,22423,467523,1,10000002,생장길이,0.0,cm
41,20191216,PF_0010076_01,080300,2269,22423,467524,1,10000008,화방높이,4.0,cm
42,20191216,PF_0010076_01,080300,2269,22423,467525,1,10000007,줄기직경,8.46,mm
43,20191216,PF_0010076_01,080300,2269,22423,467526,1,10000004,엽장,44.0,cm
44,20191216,PF_0010076_01,080300,2269,22423,467527,1,10000005,엽폭,45.5,cm
45,20191216,PF_0010076_01,080300,2269,22423,467528,1,10000003,엽수,16.0,개
46,20191216,PF_0010076_01,080300,2269,22423,467529,1,10000014,개화군,7.14,점
47,20191216,PF_0010076_01,080300,2269,22423,467530,1,10000015,착과군,7.86,점
48,20191216,PF_0010076_01,080300,2269,22423,467531,1,10000012,열매수,87.0,개
49,20191216,PF_0010076_01,080300,2269,22423,467532,1,10000041,최종화방차수,8.0,차
50,20191216,PF_0010076_01,080300,2269,22423,467533,2,10000002,생장길이,0.0,cm
51,20191216,PF_0010076_01,080300,2269,22423,467534,2,10000008,화방높이,5.0,cm
52,20191216,PF_0010076_01,080300,2269,22423,467535,2,10000007,줄기직경,6.48,mm
53,20191216,PF_0010076_01,080300,2269,22423,467536,2,10000004,엽장,42.0,cm
54,20191216,PF_0010076_01,080300,2269,22423,467537,2,10000005,엽폭,45.7,cm
55,20191216,PF_0010076_01,080300,2269,22423,467538,2,10000003,엽수,18.0,개
56,20191216,PF_0010076_01,080300,2269,22423,467539,2,10000014,개화군,7.07,점
57,20191216,PF_0010076_01,080300,2269,22423,467540,2,10000015,착과군,7.87,점
58,20191216,PF_0010076_01,080300,2269,22423,467541,2,10000012,열매수,67.0,개
59,20191216,PF_0010076_01,080300,2269,22423,467542,2,10000041,최종화방차수,8.0,차
60,20191216,PF_0010076_01,080300,2269,22423,467543,3,10000002,생장길이,0.0,cm
61,20191216,PF_0010076_01,080300,2269,22423,467544,3,10000008,화방높이,1.5,cm
62,20191216,PF_0010076_01,080300,2269,22423,467545,3,10000007,줄기직경,9.34,mm
63,20191216,PF_0010076_01,080300,2269,22423,467546,3,10000004,엽장,49.0,cm
64,20191216,PF_0010076_01,080300,2269,22423,467547,3,10000005,엽폭,47.5,cm
65,20191216,PF_0010076_01,080300,2269,22423,467548,3,10000003,엽수,15.0,개
66,20191216,PF_0010076_01,080300,2269,22423,467549,3,10000014,개화군,7.1,점
67,20191216,PF_0010076_01,080300,2269,22423,467550,3,10000015,착과군,7.87,점
68,20191216,PF_0010076_01,080300,2269,22423,467551,3,10000012,열매수,74.0,개
69,20191216,PF_0010076_01,080300,2269,22423,467552,3,10000041,최종화방차수,8.0,차
70,20191216,PF_0010076_01,080300,2269,22423,467553,4,10000002,생장길이,0.0,cm
71,20191216,PF_0010076_01,080300,2269,22423,467554,4,10000008,화방높이,7.0,cm
72,20191216,PF_0010076_01,080300,2269,22423,467555,4,10000007,줄기직경,11.66,mm
73,20191216,PF_0010076_01,080300,2269,22423,467556,4,10000004,엽장,57.3,cm
